gid,id_punto,fkid,data,codice_campagna,secco,prodotto,spessore_prodotto,quota_falda,soggiacenza,quota_ref,riferimento_soggiacenza,fonte,note
313,PO016042NU0001,6,2017-09-01,,no,,,197.6797222222222,,232.0,,PTUA2022,
314,PO016042NU0001,6,2017-10-01,,no,,,197.96494623655911,,232.0,,PTUA2022,
315,PO016042NU0001,6,2017-11-01,,no,,,198.02011111111108,,232.0,,PTUA2022,
316,PO016042NU0001,6,2017-12-01,,no,,,197.91661290322585,,232.0,,PTUA2022,
317,PO016042NU0001,6,2018-01-01,,no,,,197.8570967741935,,232.0,,PTUA2022,
318,PO016042NU0001,6,2018-02-01,,no,,,197.8480357142857,,232.0,,PTUA2022,
319,PO016042NU0001,6,2018-03-01,,no,,,197.87489247311828,,232.0,,PTUA2022,
320,PO016042NU0001,6,2018-04-01,,no,,,197.9176111111111,,232.0,,PTUA2022,
321,PO016042NU0001,6,2018-05-01,,no,,,197.83745454545456,,232.0,,PTUA2022,
322,PO016042NU0001,6,2018-06-01,,no,,,196.89022222222223,,232.0,,PTUA2022,
323,PO016042NU0001,6,2018-07-01,,no,,,196.783870967742,,232.0,,PTUA2022,
324,PO016042NU0001,6,2018-08-01,,no,,,196.739623655914,,232.0,,PTUA2022,
325,PO016042NU0001,6,2018-09-01,,no,,,196.5559444444445,,232.0,,PTUA2022,
326,PO016042NU0001,6,2018-10-01,,no,,,196.52736559139785,,232.0,,PTUA2022,
327,PO016042NU0001,6,2018-11-01,,no,,,197.54594444444444,,232.0,,PTUA2022,
328,PO016042NU0001,6,2018-12-01,,no,,,197.70758064516127,,232.0,,PTUA2022,
329,PO016042NU0001,6,2019-01-01,,no,,,197.78405405405405,,232.0,,PTUA2022,
330,PO016042NU0001,6,2019-02-01,,no,,,197.57541666666663,,232.0,,PTUA2022,
331,PO016042NU0001,6,2019-03-01,,no,,,196.77215053763445,,232.0,,PTUA2022,
332,PO016042NU0001,6,2019-04-01,,no,,,196.46766666666667,,232.0,,PTUA2022,
333,PO016042NU0001,6,2019-05-01,,no,,,196.64059139784948,,232.0,,PTUA2022,
334,PO016042NU0001,6,2019-06-01,,no,,,196.89033333333333,,232.0,,PTUA2022,
335,PO016042NU0001,6,2019-07-01,,no,,,196.415,,232.0,,PTUA2022,
336,PO016042NU0001,6,2019-08-01,,no,,,196.43268817204304,,232.0,,PTUA2022,
337,PO016042NU0001,6,2019-09-01,,no,,,196.37433333333337,,232.0,,PTUA2022,
338,PO016042NU0001,6,2019-10-01,,no,,,196.40157575757573,,232.0,,PTUA2022,
339,PO016042NU0001,6,2019-12-01,,no,,,196.45,,232.0,,PTUA2022,
340,PO016042NU0001,6,2020-10-01,,no,,,197.28,,232.0,,PTUA2022,
341,PO016042NU0001,6,2021-01-01,,no,,,197.8,,232.0,,PTUA2022,
342,PO016042NU0001,6,2021-02-01,,no,,,197.85,,232.0,,PTUA2022,
343,PO016042NU0001,6,2021-03-01,,no,,,197.78,,232.0,,PTUA2022,
344,PO0160750U0003,9,2011-01-01,,no,,,154.48,,159.04,,PTUA2022,
345,PO0160750U0003,9,2011-02-01,,no,,,153.65,,159.04,,PTUA2022,
346,PO0160750U0003,9,2011-03-01,,no,,,153.36,,159.04,,PTUA2022,
347,PO0160750U0003,9,2011-04-01,,no,,,151.902,,159.04,,PTUA2022,
348,PO0160750U0003,9,2011-05-01,,no,,,151.596,,159.04,,PTUA2022,
349,PO0160750U0003,9,2011-06-01,,no,,,153.69,,159.04,,PTUA2022,
350,PO0160750U0003,9,2011-07-01,,no,,,154.13,,159.04,,PTUA2022,
351,PO0160750U0003,9,2011-08-01,,no,,,155.1,,159.04,,PTUA2022,
352,PO0160750U0003,9,2011-09-01,,no,,,155.658,,159.04,,PTUA2022,
353,PO0160750U0003,9,2011-10-01,,no,,,153.583,,159.04,,PTUA2022,
354,PO0160750U0003,9,2011-11-01,,no,,,152.815,,159.04,,PTUA2022,
355,PO0160750U0003,9,2011-12-01,,no,,,151.94,,159.04,,PTUA2022,
356,PO0160750U0003,9,2012-01-01,,no,,,151.064,,159.04,,PTUA2022,
357,PO0160750U0003,9,2012-02-01,,no,,,150.283,,159.04,,PTUA2022,
358,PO0160750U0003,9,2012-03-01,,no,,,148.815,,159.04,,PTUA2022,
359,PO0160750U0003,9,2012-04-01,,no,,,151.128,,159.04,,PTUA2022,
360,PO0160750U0003,9,2012-05-01,,no,,,147.14,,159.04,,PTUA2022,
361,PO0160750U0003,9,2012-06-01,,no,,,150.6,,159.04,,PTUA2022,
362,PO0160750U0003,9,2012-07-01,,no,,,143.021,,159.04,,PTUA2022,
363,PO0160750U0003,9,2012-08-01,,no,,,145.152,,159.04,,PTUA2022,
364,PO0160750U0003,9,2012-09-01,,no,,,153.34,,159.04,,PTUA2022,
365,PO0160750U0003,9,2012-10-01,,no,,,152.683,,159.04,,PTUA2022,
366,PO0160750U0003,9,2012-11-01,,no,,,152.471,,159.04,,PTUA2022,
367,PO0160750U0003,9,2012-12-01,,no,,,152.55,,159.04,,PTUA2022,
368,PO0160750U0003,9,2013-01-01,,no,,,152.508,,159.04,,PTUA2022,
369,PO0160750U0003,9,2013-02-01,,no,,,152.19,,159.04,,PTUA2022,
370,PO0160750U0003,9,2013-03-01,,no,,,151.496,,159.04,,PTUA2022,
371,PO0160750U0003,9,2013-04-01,,no,,,151.833,,159.04,,PTUA2022,
372,PO0160750U0003,9,2013-05-01,,no,,,153.04,,159.04,,PTUA2022,
373,PO0160750U0003,9,2013-06-01,,no,,,153.54,,159.04,,PTUA2022,
374,PO0160750U0003,9,2013-07-01,,no,,,155.002,,159.04,,PTUA2022,
375,PO0160750U0003,9,2013-08-01,,no,,,155.683,,159.04,,PTUA2022,
376,PO0160750U0003,9,2013-09-01,,no,,,155.771,,159.04,,PTUA2022,
377,PO0160750U0003,9,2013-10-01,,no,,,153.421,,159.04,,PTUA2022,
378,PO0160750U0003,9,2013-11-01,,no,,,152.72,,159.04,,PTUA2022,
379,PO0160750U0003,9,2013-12-01,,no,,,152.18,,159.04,,PTUA2022,
380,PO0160750U0003,9,2014-01-01,,no,,,154.35,,159.04,,PTUA2022,
381,PO0160750U0003,9,2014-02-01,,no,,,155.17,,159.04,,PTUA2022,
382,PO0160750U0003,9,2014-03-01,,no,,,154.34,,159.04,,PTUA2022,
383,PO0160750U0003,9,2014-04-01,,no,,,153.65,,159.04,,PTUA2022,
384,PO0160750U0003,9,2014-05-01,,no,,,153.55,,159.04,,PTUA2022,
385,PO0160750U0003,9,2014-06-01,,no,,,155.81,,159.04,,PTUA2022,
386,PO0160750U0003,9,2014-07-01,,no,,,156.34,,159.04,,PTUA2022,
387,PO0160750U0003,9,2014-08-01,,no,,,156.17,,159.04,,PTUA2022,
388,PO0160750U0003,9,2014-09-01,,no,,,154.93,,159.04,,PTUA2022,
389,PO0160750U0003,9,2014-10-01,,no,,,153.99,,159.04,,PTUA2022,
390,PO0160750U0003,9,2014-11-01,,no,,,155.45,,159.04,,PTUA2022,
391,PO0160750U0003,9,2014-12-01,,no,,,155.17,,159.04,,PTUA2022,
392,PO0160750U0003,9,2015-01-01,,no,,,153.877,,159.04,,PTUA2022,
393,PO0160750U0003,9,2015-02-01,,no,,,153.714,,159.04,,PTUA2022,
394,PO0160750U0003,9,2015-03-01,,no,,,153.127,,159.04,,PTUA2022,
395,PO0160750U0003,9,2015-04-01,,no,,,151.87,,159.04,,PTUA2022,
396,PO0160750U0003,9,2015-05-01,,no,,,150.94,,159.04,,PTUA2022,
397,PO0160750U0003,9,2015-06-01,,no,,,152.42,,159.04,,PTUA2022,
398,PO0160750U0003,9,2015-07-01,,no,,,153.83,,159.04,,PTUA2022,
399,PO0160750U0003,9,2015-08-01,,no,,,154.37,,159.04,,PTUA2022,
400,PO0160750U0003,9,2015-09-01,,no,,,153.27,,159.04,,PTUA2022,
401,PO0160750U0003,9,2015-10-01,,no,,,152.16,,159.04,,PTUA2022,
402,PO0160750U0003,9,2015-11-01,,no,,,151.35,,159.04,,PTUA2022,
403,PO0160750U0003,9,2015-12-01,,no,,,150.6,,159.04,,PTUA2022,
404,PO0160750U0003,9,2016-01-01,,no,,,149.52,,159.04,,PTUA2022,
405,PO0160750U0003,9,2016-02-01,,no,,,148.18,,159.04,,PTUA2022,
406,PO0160750U0003,9,2016-03-01,,no,,,147.81,,159.04,,PTUA2022,
407,PO0160750U0003,9,2016-04-01,,no,,,147.17,,159.04,,PTUA2022,
408,PO0160750U0003,9,2016-05-01,,no,,,147.18,,159.04,,PTUA2022,
409,PO0160750U0003,9,2016-06-01,,no,,,150.34,,159.04,,PTUA2022,
410,PO0160750U0003,9,2016-07-01,,no,,,150.34,,159.04,,PTUA2022,
411,PO0160750U0003,9,2016-08-01,,no,,,154.42,,159.04,,PTUA2022,
412,PO0160750U0003,9,2016-09-01,,no,,,154.86,,159.04,,PTUA2022,
413,PO0160750U0003,9,2016-10-01,,no,,,153.52,,159.04,,PTUA2022,
414,PO0160750U0003,9,2016-11-01,,no,,,153.04,,159.04,,PTUA2022,
415,PO0160750U0003,9,2016-12-01,,no,,,152.16,,159.04,,PTUA2022,
416,PO0160750U0003,9,2017-01-01,,no,,,150.896,,159.04,,PTUA2022,
417,PO0160750U0003,9,2017-02-01,,no,,,150.252,,159.04,,PTUA2022,
418,PO0160750U0003,9,2017-03-01,,no,,,148.727,,159.04,,PTUA2022,
419,PO0160750U0003,9,2017-04-01,,no,,,147.408,,159.04,,PTUA2022,
420,PO0160750U0003,9,2017-05-01,,no,,,147.321,,159.04,,PTUA2022,
421,PO0160750U0003,9,2017-06-01,,no,,,148.67,,159.04,,PTUA2022,
422,PO0160750U0003,9,2017-07-01,,no,,,151.752,,159.04,,PTUA2022,
423,PO0160750U0003,9,2017-08-01,,no,,,154.677,,159.04,,PTUA2022,
424,PO0160750U0003,9,2017-09-01,,no,,,154.48,,159.04,,PTUA2022,
425,PO0160750U0003,9,2017-10-01,,no,,,153.815,,159.04,,PTUA2022,
426,PO0160750U0003,9,2017-11-01,,no,,,152.26,,159.04,,PTUA2022,
427,PO0160750U0003,9,2017-12-01,,no,,,150.752,,159.04,,PTUA2022,
428,PO0160750U0003,9,2018-01-01,,no,,,149.796,,159.04,,PTUA2022,
429,PO0160750U0003,9,2018-02-01,,no,,,148.83,,159.04,,PTUA2022,
430,PO0160750U0003,9,2018-03-01,,no,,,149.46,,159.04,,PTUA2022,
431,PO0160750U0003,9,2018-04-01,,no,,,149.67,,159.04,,PTUA2022,
432,PO0160750U0003,9,2018-05-01,,no,,,150.29,,159.04,,PTUA2022,
433,PO0160750U0003,9,2018-06-01,,no,,,152.12,,159.04,,PTUA2022,
434,PO0160750U0003,9,2018-07-01,,no,,,154.46,,159.04,,PTUA2022,
435,PO0160750U0003,9,2018-08-01,,no,,,154.81,,159.04,,PTUA2022,
436,PO0160750U0003,9,2018-09-01,,no,,,153.69,,159.04,,PTUA2022,
437,PO0160750U0003,9,2018-12-01,,no,,,151.59,,159.04,,PTUA2022,
438,PO0160750U0003,9,2019-01-01,,no,,,150.54,,159.04,,PTUA2022,
439,PO0160750U0003,9,2019-02-01,,no,,,149.69,,159.04,,PTUA2022,
440,PO0160750U0003,9,2019-03-01,,no,,,148.51,,159.04,,PTUA2022,
441,PO0160750U0003,9,2019-04-01,,no,,,147.61,,159.04,,PTUA2022,
442,PO0160750U0003,9,2019-06-01,,no,,,149.61,,159.04,,PTUA2022,
443,PO0160750U0003,9,2019-07-01,,no,,,151.65,,159.04,,PTUA2022,
444,PO0160750U0003,9,2019-08-01,,no,,,154.87,,159.04,,PTUA2022,
445,PO0160750U0003,9,2019-09-01,,no,,,153.5,,159.04,,PTUA2022,
446,PO0160750U0003,9,2019-10-01,,no,,,153.06,,159.04,,PTUA2022,
447,PO0160750U0003,9,2019-12-01,,no,,,153.72,,159.04,,PTUA2022,
448,PO0160750U0003,9,2020-01-01,,no,,,153.64,,159.04,,PTUA2022,
449,PO0160750U0003,9,2020-02-01,,no,,,152.82,,159.04,,PTUA2022,
450,PO0160750U0003,9,2020-06-01,,no,,,153.25,,159.04,,PTUA2022,
451,PO0160750U0003,9,2020-07-01,,no,,,154.22,,159.04,,PTUA2022,
452,PO0160750U0003,9,2020-08-01,,no,,,155.36,,159.04,,PTUA2022,
453,PO0160750U0003,9,2020-09-01,,no,,,154.65,,159.04,,PTUA2022,
454,PO0160750U0003,9,2020-10-01,,no,,,154.48,,159.04,,PTUA2022,
455,PO0160750U0003,9,2021-01-01,,no,,,153.96,,159.04,,PTUA2022,
456,PO0160750U0003,9,2021-02-01,,no,,,153.58,,159.04,,PTUA2022,
457,PO0160760R1284,10,2011-01-01,,no,,,121.53,,131.5,,PTUA2022,
458,PO0160760R1284,10,2011-02-01,,no,,,120.92,,131.5,,PTUA2022,
459,PO0160760R1284,10,2011-03-01,,no,,,120.82,,131.5,,PTUA2022,
460,PO0160760R1284,10,2011-04-01,,no,,,120.7,,131.5,,PTUA2022,
461,PO0160760R1284,10,2011-05-01,,no,,,121.05,,131.5,,PTUA2022,
462,PO0160760R1284,10,2011-06-01,,no,,,121.71,,131.5,,PTUA2022,
463,PO0160760R1284,10,2011-07-01,,no,,,121.89,,131.5,,PTUA2022,
464,PO0160760R1284,10,2011-08-01,,no,,,121.86,,131.5,,PTUA2022,
465,PO0160760R1284,10,2011-09-01,,no,,,121.58,,131.5,,PTUA2022,
466,PO0160760R1284,10,2011-10-01,,no,,,121.18,,131.5,,PTUA2022,
467,PO0160760R1284,10,2011-11-01,,no,,,120.96,,131.5,,PTUA2022,
468,PO0160760R1284,10,2011-12-01,,no,,,120.9,,131.5,,PTUA2022,
469,PO0160760R1284,10,2012-01-01,,no,,,120.67,,131.5,,PTUA2022,
470,PO0160760R1284,10,2012-02-01,,no,,,120.42,,131.5,,PTUA2022,
471,PO0160760R1284,10,2012-03-01,,no,,,120.03,,131.5,,PTUA2022,
472,PO0160760R1284,10,2012-04-01,,no,,,119.95,,131.5,,PTUA2022,
473,PO0160760R1284,10,2012-05-01,,no,,,120.22,,131.5,,PTUA2022,
474,PO0160760R1284,10,2012-06-01,,no,,,120.92,,131.5,,PTUA2022,
475,PO0160760R1284,10,2012-07-01,,no,,,121.47,,131.5,,PTUA2022,
476,PO0160760R1284,10,2012-08-01,,no,,,121.72,,131.5,,PTUA2022,
477,PO0160760R1284,10,2012-09-01,,no,,,121.52,,131.5,,PTUA2022,
478,PO0160760R1284,10,2012-10-01,,no,,,121.17,,131.5,,PTUA2022,
479,PO0160760R1284,10,2012-11-01,,no,,,121.49,,131.5,,PTUA2022,
480,PO0160760R1284,10,2012-12-01,,no,,,121.1,,131.5,,PTUA2022,
481,PO0160760R1284,10,2013-01-01,,no,,,120.81,,131.5,,PTUA2022,
482,PO0160760R1284,10,2013-02-01,,no,,,120.67,,131.5,,PTUA2022,
483,PO0160760R1284,10,2013-03-01,,no,,,120.61,,131.5,,PTUA2022,
484,PO0160760R1284,10,2013-04-01,,no,,,120.77,,131.5,,PTUA2022,
485,PO0160760R1284,10,2013-05-01,,no,,,121.28,,131.5,,PTUA2022,
486,PO0160760R1284,10,2013-06-01,,no,,,121.37,,131.5,,PTUA2022,
487,PO0160760R1284,10,2013-07-01,,no,,,121.7,,131.5,,PTUA2022,
488,PO0160760R1284,10,2013-08-01,,no,,,122.0,,131.5,,PTUA2022,
489,PO0160760R1284,10,2013-09-01,,no,,,121.61,,131.5,,PTUA2022,
490,PO0160760R1284,10,2013-10-01,,no,,,121.24,,131.5,,PTUA2022,
491,PO0160760R1284,10,2013-11-01,,no,,,121.15,,131.5,,PTUA2022,
492,PO0160760R1284,10,2013-12-01,,no,,,120.92,,131.5,,PTUA2022,
493,PO0160760R1284,10,2014-01-01,,no,,,121.58,,131.5,,PTUA2022,
494,PO0160760R1284,10,2014-02-01,,no,,,121.76,,131.5,,PTUA2022,
495,PO0160760R1284,10,2014-03-01,,no,,,121.38,,131.5,,PTUA2022,
496,PO0160760R1284,10,2014-04-01,,no,,,120.97,,131.5,,PTUA2022,
497,PO0160760R1284,10,2014-05-01,,no,,,121.1,,131.5,,PTUA2022,
498,PO0160760R1284,10,2014-06-01,,no,,,121.96,,131.5,,PTUA2022,
499,PO0160760R1284,10,2014-07-01,,no,,,122.49,,131.5,,PTUA2022,
500,PO0160760R1284,10,2014-08-01,,no,,,122.39,,131.5,,PTUA2022,
501,PO0160760R1284,10,2014-09-01,,no,,,121.53,,131.5,,PTUA2022,
502,PO0160760R1284,10,2014-10-01,,no,,,121.26,,131.5,,PTUA2022,
503,PO0160760R1284,10,2014-11-01,,no,,,122.17,,131.5,,PTUA2022,
504,PO0160760R1284,10,2014-12-01,,no,,,121.67,,131.5,,PTUA2022,
505,PO0160760R1284,10,2015-01-01,,no,,,121.1,,131.5,,PTUA2022,
506,PO0160760R1284,10,2015-02-01,,no,,,121.11,,131.5,,PTUA2022,
507,PO0160760R1284,10,2015-03-01,,no,,,120.98,,131.5,,PTUA2022,
508,PO0160760R1284,10,2015-04-01,,no,,,120.63,,131.5,,PTUA2022,
509,PO0160760R1284,10,2015-05-01,,no,,,120.66,,131.5,,PTUA2022,
510,PO0160760R1284,10,2015-06-01,,no,,,121.4,,131.5,,PTUA2022,
511,PO0160760R1284,10,2015-07-01,,no,,,121.69,,131.5,,PTUA2022,
512,PO0160760R1284,10,2015-08-01,,no,,,121.29,,131.5,,PTUA2022,
513,PO0160760R1284,10,2015-09-01,,no,,,121.08,,131.5,,PTUA2022,
514,PO0160760R1284,10,2015-10-01,,no,,,121.04,,131.5,,PTUA2022,
515,PO0160760R1284,10,2015-11-01,,no,,,120.67,,131.5,,PTUA2022,
516,PO0160760R1284,10,2015-12-01,,no,,,120.52,,131.5,,PTUA2022,
517,PO0160760R1284,10,2016-01-01,,no,,,120.43,,131.5,,PTUA2022,
518,PO0160760R1284,10,2016-02-01,,no,,,120.32,,131.5,,PTUA2022,
519,PO0160760R1284,10,2016-03-01,,no,,,120.32,,131.5,,PTUA2022,
520,PO0160760R1284,10,2016-04-01,,no,,,120.11,,131.5,,PTUA2022,
521,PO0160760R1284,10,2016-05-01,,no,,,120.62,,131.5,,PTUA2022,
522,PO0160760R1284,10,2016-06-01,,no,,,121.16,,131.5,,PTUA2022,
523,PO0160760R1284,10,2016-07-01,,no,,,121.74,,131.5,,PTUA2022,
524,PO0160760R1284,10,2016-08-01,,no,,,121.86,,131.5,,PTUA2022,
525,PO0160760R1284,10,2016-09-01,,no,,,121.78,,131.5,,PTUA2022,
526,PO0160760R1284,10,2016-10-01,,no,,,121.31,,131.5,,PTUA2022,
527,PO0160760R1284,10,2016-11-01,,no,,,121.0,,131.5,,PTUA2022,
528,PO0160760R1284,10,2016-12-01,,no,,,120.98,,131.5,,PTUA2022,
529,PO0160760R1284,10,2017-01-01,,no,,,120.37,,131.5,,PTUA2022,
530,PO0160760R1284,10,2017-02-01,,no,,,120.21,,131.5,,PTUA2022,
531,PO0160760R1284,10,2017-03-01,,no,,,120.13,,131.5,,PTUA2022,
532,PO0160760R1284,10,2017-04-01,,no,,,120.1,,131.5,,PTUA2022,
533,PO0160760R1284,10,2017-05-01,,no,,,120.5,,131.5,,PTUA2022,
534,PO0160760R1284,10,2017-06-01,,no,,,120.82,,131.5,,PTUA2022,
535,PO0160760R1284,10,2017-07-01,,no,,,121.66,,131.5,,PTUA2022,
536,PO0160760R1284,10,2017-08-01,,no,,,121.79,,131.5,,PTUA2022,
537,PO0160760R1284,10,2017-09-01,,no,,,121.35,,131.5,,PTUA2022,
538,PO0160760R1284,10,2017-10-01,,no,,,120.69,,131.5,,PTUA2022,
539,PO0160760R1284,10,2017-12-01,,no,,,120.59,,131.5,,PTUA2022,
540,PO0160760R1284,10,2018-01-01,,no,,,120.46,,131.5,,PTUA2022,
541,PO0160760R1284,10,2018-02-01,,no,,,120.27,,131.5,,PTUA2022,
542,PO0160760R1284,10,2018-03-01,,no,,,120.14,,131.5,,PTUA2022,
543,PO0160760R1284,10,2018-04-01,,no,,,120.32,,131.5,,PTUA2022,
544,PO0160760R1284,10,2018-05-01,,no,,,121.01,,131.5,,PTUA2022,
545,PO0160760R1284,10,2018-06-01,,no,,,121.39,,131.5,,PTUA2022,
546,PO0160760R1284,10,2018-07-01,,no,,,121.8,,131.5,,PTUA2022,
547,PO0160760R1284,10,2018-08-01,,no,,,121.27,,131.5,,PTUA2022,
548,PO0160760R1284,10,2018-09-01,,no,,,121.46,,131.5,,PTUA2022,
549,PO0160760R1284,10,2018-10-01,,no,,,121.18,,131.5,,PTUA2022,
550,PO0160760R1284,10,2018-12-01,,no,,,120.92,,131.5,,PTUA2022,
551,PO0160760R1284,10,2019-01-01,,no,,,120.45,,131.5,,PTUA2022,
552,PO0160760R1284,10,2019-02-01,,no,,,120.18,,131.5,,PTUA2022,
553,PO0160760R1284,10,2019-03-01,,no,,,120.12,,131.5,,PTUA2022,
554,PO0160760R1284,10,2019-04-01,,no,,,120.0,,131.5,,PTUA2022,
555,PO0160760R1284,10,2019-05-01,,no,,,120.65,,131.5,,PTUA2022,
556,PO0160760R1284,10,2019-06-01,,no,,,120.69,,131.5,,PTUA2022,
557,PO0160760R1284,10,2019-07-01,,no,,,121.73,,131.5,,PTUA2022,
558,PO0160760R1284,10,2019-08-01,,no,,,121.96,,131.5,,PTUA2022,
559,PO0160760R1284,10,2019-09-01,,no,,,121.5,,131.5,,PTUA2022,
560,PO0160760R1284,10,2019-10-01,,no,,,121.05,,131.5,,PTUA2022,
561,PO0160760R1284,10,2019-12-01,,no,,,121.36,,131.5,,PTUA2022,
562,PO0160760R1284,10,2020-01-01,,no,,,121.06,,131.5,,PTUA2022,
563,PO0160760R1284,10,2020-06-01,,no,,,121.74,,131.5,,PTUA2022,
564,PO0160760R1284,10,2020-07-01,,no,,,121.98,,131.5,,PTUA2022,
565,PO0160760R1284,10,2020-09-01,,no,,,121.57,,131.5,,PTUA2022,
566,PO0160760R1284,10,2021-01-01,,no,,,121.37,,131.5,,PTUA2022,
567,PO0160760R1284,10,2021-02-01,,no,,,120.75,,131.5,,PTUA2022,
568,PO0160890R0001,13,2006-03-01,,no,,,187.244,,201.044,,PTUA2022,
569,PO0160890R0001,13,2006-04-01,,no,,,187.294,,201.044,,PTUA2022,
570,PO0160890R0001,13,2006-05-01,,no,,,186.924,,201.044,,PTUA2022,
571,PO0160890R0001,13,2006-06-01,,no,,,186.544,,201.044,,PTUA2022,
572,PO0160890R0001,13,2006-07-01,,no,,,185.644,,201.044,,PTUA2022,
573,PO0160890R0001,13,2006-08-01,,no,,,185.844,,201.044,,PTUA2022,
574,PO0160890R0001,13,2006-09-01,,no,,,185.864,,201.044,,PTUA2022,
575,PO0160890R0001,13,2006-10-01,,no,,,185.674,,201.044,,PTUA2022,
576,PO0160890R0001,13,2007-01-01,,no,,,185.144,,201.044,,PTUA2022,
577,PO0160890R0001,13,2007-02-01,,no,,,184.434,,201.044,,PTUA2022,
578,PO0160890R0001,13,2007-03-01,,no,,,187.094,,201.044,,PTUA2022,
579,PO0160890R0001,13,2007-11-01,,no,,,186.644,,201.044,,PTUA2022,
580,PO0160890R0001,13,2008-01-01,,no,,,186.814,,201.044,,PTUA2022,
581,PO0160890R0001,13,2008-02-01,,no,,,188.044,,201.044,,PTUA2022,
582,PO0160890R0001,13,2008-03-01,,no,,,187.294,,201.044,,PTUA2022,
583,PO0160890R0001,13,2008-06-01,,no,,,189.344,,201.044,,PTUA2022,
584,PO0160890R0001,13,2008-07-01,,no,,,188.944,,201.044,,PTUA2022,
585,PO0160890R0001,13,2008-08-01,,no,,,188.834,,201.044,,PTUA2022,
586,PO0160890R0001,13,2008-11-01,,no,,,190.014,,201.044,,PTUA2022,
587,PO0160890R0001,13,2008-12-01,,no,,,189.164,,201.044,,PTUA2022,
588,PO0160890R0001,13,2009-01-01,,no,,,188.794,,201.044,,PTUA2022,
589,PO0160890R0001,13,2009-02-01,,no,,,189.384,,201.044,,PTUA2022,
590,PO0160890R0001,13,2009-03-01,,no,,,188.744,,201.044,,PTUA2022,
591,PO0160890R0001,13,2009-04-01,,no,,,188.704,,201.044,,PTUA2022,
592,PO0160890R0001,13,2009-05-01,,no,,,189.494,,201.044,,PTUA2022,
593,PO0160890R0001,13,2009-06-01,,no,,,188.194,,201.044,,PTUA2022,
594,PO0160890R0001,13,2009-08-01,,no,,,186.004,,201.044,,PTUA2022,
595,PO0160890R0001,13,2009-09-01,,no,,,185.434,,201.044,,PTUA2022,
596,PO0160890R0001,13,2009-10-01,,no,,,183.894,,201.044,,PTUA2022,
597,PO0160890R0001,13,2009-11-01,,no,,,183.974,,201.044,,PTUA2022,
598,PO0160890R0001,13,2009-12-01,,no,,,187.304,,201.044,,PTUA2022,
599,PO0160890R0001,13,2010-01-01,,no,,,189.044,,201.044,,PTUA2022,
600,PO0160890R0001,13,2010-02-01,,no,,,188.224,,201.044,,PTUA2022,
601,PO0160890R0001,13,2010-03-01,,no,,,187.994,,201.044,,PTUA2022,
602,PO0160890R0001,13,2010-04-01,,no,,,188.224,,201.044,,PTUA2022,
603,PO0160890R0001,13,2010-05-01,,no,,,187.964,,201.044,,PTUA2022,
604,PO0160890R0001,13,2010-06-01,,no,,,188.804,,201.044,,PTUA2022,
605,PO0160890R0001,13,2010-07-01,,no,,,188.164,,201.044,,PTUA2022,
606,PO0160890R0001,13,2010-08-01,,no,,,187.064,,201.044,,PTUA2022,
607,PO0160890R0001,13,2010-09-01,,no,,,188.264,,201.044,,PTUA2022,
608,PO0160890R0001,13,2010-10-01,,no,,,189.514,,201.044,,PTUA2022,
609,PO0160890R0001,13,2010-11-01,,no,,,190.234,,201.044,,PTUA2022,
610,PO0160890R0001,13,2010-12-01,,no,,,189.534,,201.044,,PTUA2022,
611,PO0160890R0001,13,2011-01-01,,no,,,188.614,,201.044,,PTUA2022,
612,PO0160890R0001,13,2011-02-01,,no,,,187.924,,201.044,,PTUA2022,
613,PO0160890R0001,13,2011-03-01,,no,,,186.894,,201.044,,PTUA2022,
614,PO0160890R0001,13,2011-04-01,,no,,,187.494,,201.044,,PTUA2022,
615,PO0160890R0001,13,2011-05-01,,no,,,186.234,,201.044,,PTUA2022,
616,PO0160890R0001,13,2011-06-01,,no,,,187.834,,201.044,,PTUA2022,
617,PO0160890R0001,13,2011-07-01,,no,,,188.104,,201.044,,PTUA2022,
618,PO0160890R0001,13,2011-08-01,,no,,,187.564,,201.044,,PTUA2022,
619,PO0160890R0001,13,2011-09-01,,no,,,188.394,,201.044,,PTUA2022,
620,PO0160890R0001,13,2011-10-01,,no,,,188.444,,201.044,,PTUA2022,
621,PO0160890R0001,13,2011-11-01,,no,,,188.724,,201.044,,PTUA2022,
622,PO0160890R0001,13,2011-12-01,,no,,,188.244,,201.044,,PTUA2022,
623,PO0160890R0001,13,2012-01-01,,no,,,187.074,,201.044,,PTUA2022,
624,PO0160890R0001,13,2012-02-01,,no,,,186.864,,201.044,,PTUA2022,
625,PO0160890R0001,13,2012-03-01,,no,,,187.174,,201.044,,PTUA2022,
626,PO0160890R0001,13,2012-04-01,,no,,,187.344,,201.044,,PTUA2022,
627,PO0160890R0001,13,2012-05-01,,no,,,189.524,,201.044,,PTUA2022,
628,PO0160890R0001,13,2012-06-01,,no,,,188.494,,201.044,,PTUA2022,
629,PO0160890R0001,13,2012-07-01,,no,,,189.124,,201.044,,PTUA2022,
630,PO0160890R0001,13,2012-08-01,,no,,,188.614,,201.044,,PTUA2022,
631,PO0160890R0001,13,2012-09-01,,no,,,187.824,,201.044,,PTUA2022,
632,PO0160890R0001,13,2012-10-01,,no,,,186.764,,201.044,,PTUA2022,
633,PO0160890R0001,13,2012-11-01,,no,,,189.814,,201.044,,PTUA2022,
