,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Unnamed: 17,Unnamed: 18,Etichette di riga,1Q_SOGG.1,3Q_SOGG.1,1Q_PIEZO.1,3Q_PIEZO.1,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45
940,MI,VERMEZZO,PO0152350U0001,2006-08-01,115.42,soggiacenza statica,2.0,113.42,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,MI,VERMEZZO,PO0152350U0001,2006-10-01,115.42,soggiacenza statica,2.5,112.92,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,MI,VERMEZZO,PO0152350U0001,2006-12-01,115.42,soggiacenza statica,2.3,113.12,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,MI,VERMEZZO,PO0152350U0001,2007-01-01,115.42,soggiacenza statica,2.35,113.07,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,MI,VERMEZZO,PO0152350U0001,2007-03-01,115.42,soggiacenza statica,2.75,112.67,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,MI,VERMEZZO,PO0152350U0001,2007-04-01,115.42,soggiacenza statica,2.7,112.72,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,MI,VERMEZZO,PO0152350U0001,2007-07-01,115.42,soggiacenza statica,3.2,112.22,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,MI,VERMEZZO,PO0152350U0001,2007-09-01,115.42,soggiacenza statica,2.0,113.42,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,MI,VERMEZZO,PO0152350U0001,2007-10-01,115.42,soggiacenza statica,2.1,113.32,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,MI,VERMEZZO,PO0152350U0001,2007-11-01,115.42,soggiacenza statica,2.1,113.32,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,MI,VERMEZZO,PO0152350U0001,2007-12-01,115.42,soggiacenza statica,2.0,113.42,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,MI,VERMEZZO,PO0152350U0001,2008-01-01,115.42,soggiacenza statica,2.5,112.92,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,MI,VERMEZZO,PO0152350U0001,2008-02-01,115.42,soggiacenza statica,2.7,112.72,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,MI,VERMEZZO,PO0152350U0001,2008-03-01,115.42,soggiacenza statica,2.3,113.12,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,MI,VERMEZZO,PO0152350U0001,2009-01-15,115.42,soggiacenza statica,2.48,112.94,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,MI,VERMEZZO,PO0152350U0001,2009-02-15,115.42,soggiacenza statica,2.42,113.0,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,MI,VERMEZZO,PO0152350U0001,2009-03-15,115.42,soggiacenza statica,2.56,112.86,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,MI,VERMEZZO,PO0152350U0001,2009-04-15,115.42,soggiacenza statica,3.05,112.37,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,MI,VERMEZZO,PO0152350U0001,2009-05-15,115.42,soggiacenza statica,2.66,112.76,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,MI,VERMEZZO,PO0152350U0001,2009-06-15,115.42,soggiacenza statica,2.56,112.86,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,MI,VERMEZZO,PO0152350U0001,2009-07-15,115.42,soggiacenza statica,2.42,113.0,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,MI,VERMEZZO,PO0152350U0001,2009-09-15,115.42,soggiacenza statica,2.32,113.1,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,MI,VERMEZZO,PO0152350U0001,2009-10-15,115.42,soggiacenza statica,2.48,112.94,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,MI,VERMEZZO,PO0152350U0001,2011-01-01,115.42,soggiacenza statica,2.49,112.93,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,MI,VERMEZZO,PO0152350U0001,2011-02-01,115.42,soggiacenza statica,2.47,112.95,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,MI,VERMEZZO,PO0152350U0001,2011-03-01,115.42,soggiacenza statica,2.22,113.2,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,MI,VERMEZZO,PO0152350U0001,2011-04-11,115.42,soggiacenza statica,2.16,113.26,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,MI,VERMEZZO,PO0152350U0001,2011-05-11,115.42,soggiacenza statica,2.39,113.03,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,MI,VERMEZZO,PO0152350U0001,2011-06-11,115.42,soggiacenza statica,2.26,113.16,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,MI,VERMEZZO,PO0152350U0001,2011-07-01,115.42,soggiacenza statica,2.11,113.31,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,MI,VERMEZZO,PO0152350U0001,2011-09-01,115.42,soggiacenza statica,2.25,113.17,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,MI,VERMEZZO,PO0152350U0001,2011-10-01,115.42,soggiacenza statica,2.6,112.82,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,MI,VERMEZZO,PO0152350U0001,2011-11-01,115.42,soggiacenza statica,2.74,112.68,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,MI,VERMEZZO,PO0152350U0001,2011-12-01,115.42,soggiacenza statica,2.8,112.62,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,MI,VERMEZZO,PO0152350U0001,2012-01-18,115.42,soggiacenza statica,2.68,112.74,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,MI,VERMEZZO,PO0152350U0001,2012-02-18,115.42,soggiacenza statica,2.53,112.89,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,MI,VERMEZZO,PO0152350U0001,2012-03-18,115.42,soggiacenza statica,3.18,112.24,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,MI,VERMEZZO,PO0152350U0001,2012-04-18,115.42,soggiacenza statica,2.76,112.66,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,MI,VERMEZZO,PO0152350U0001,2012-05-18,115.42,soggiacenza statica,2.45,112.97,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,MI,VERMEZZO,PO0152350U0001,2012-06-18,115.42,soggiacenza statica,3.24,112.18,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,MI,VERMEZZO,PO0152350U0001,2012-07-18,115.42,soggiacenza statica,2.68,112.74,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,MI,VERMEZZO,PO0152350U0001,2012-09-30,115.42,soggiacenza statica,3.11,112.31,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,MI,VERMEZZO,PO0152350U0001,2012-10-31,115.42,soggiacenza statica,2.83,112.59,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,MI,VERMEZZO,PO0152350U0001,2012-11-30,115.42,soggiacenza statica,2.7,112.72,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,MI,VERMEZZO,PO0152350U0001,2012-12-31,115.42,soggiacenza statica,3.17,112.25,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,MI,VERMEZZO,PO0152350U0001,2013-01-04,115.42,soggiacenza statica,2.98,112.44,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,MI,VERMEZZO,PO0152350U0001,2013-01-20,115.42,soggiacenza statica,2.92,112.5,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,MI,VERMEZZO,PO0152350U0001,2013-02-18,115.42,soggiacenza statica,3.19,112.23,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,MI,VERMEZZO,PO0152350U0001,2013-03-07,115.42,soggiacenza statica,3.19,112.23,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,MI,VERMEZZO,PO0152350U0001,2013-05-14,115.42,soggiacenza statica,3.88,111.54,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,MI,VERMEZZO,PO0152350U0001,2013-09-01,115.42,soggiacenza statica,2.18,113.24,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,MI,VERMEZZO,PO0152350U0001,2013-10-01,115.42,soggiacenza statica,2.34,113.08,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,MI,VERMEZZO,PO0152350U0001,2013-11-01,115.42,soggiacenza statica,2.91,112.51,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,MI,VERMEZZO,PO0152350U0001,2014-01-15,115.42,soggiacenza statica,2.76,112.66,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,MI,VERMEZZO,PO0152350U0001,2014-02-15,115.42,soggiacenza statica,2.7,112.72,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,MI,VERMEZZO,PO0152350U0001,2014-03-15,115.42,soggiacenza statica,2.96,112.46,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,MI,VERMEZZO,PO0152350U0001,2014-04-15,115.42,soggiacenza statica,3.08,112.34,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,MI,VERMEZZO,PO0152350U0001,2014-05-15,115.42,soggiacenza statica,2.94,112.48,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,MI,VERMEZZO,PO0152350U0001,2014-06-15,115.42,soggiacenza statica,2.16,113.26,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,MI,VERMEZZO,PO0152350U0001,2014-07-01,115.42,soggiacenza statica,3.04,112.38,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,MI,VERMEZZO,PO0152350U0001,2014-09-01,115.42,soggiacenza statica,2.3,113.12,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,MI,VERMEZZO,PO0152350U0001,2014-10-01,115.42,soggiacenza statica,2.47,112.95,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,MI,VERMEZZO,PO0152350U0001,2014-11-01,115.42,soggiacenza statica,2.23,113.19,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,MI,VERMEZZO,PO0152350U0001,2014-12-01,115.42,soggiacenza statica,2.88,112.54,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,MI,VERMEZZO,PO0152350U0001,2015-01-01,115.42,soggiacenza statica,2.99,112.43,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,MI,VERMEZZO,PO0152350U0001,2015-02-01,115.42,soggiacenza statica,3.32,112.1,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,MI,VERMEZZO,PO0152350U0001,2015-03-01,115.42,soggiacenza statica,3.47,111.95,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,MI,VERMEZZO,PO0152350U0001,2015-04-01,115.42,soggiacenza statica,3.15,112.27,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,MI,VERMEZZO,PO0152350U0001,2015-05-01,115.42,soggiacenza statica,3.22,112.2,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,MI,VERMEZZO,PO0152350U0001,2015-06-01,115.42,soggiacenza statica,2.59,112.83,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,MI,VERMEZZO,PO0152350U0001,2015-08-01,115.42,soggiacenza statica,1.9,113.52,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,MI,VERMEZZO,PO0152350U0001,2015-09-01,115.42,soggiacenza statica,1.92,113.5,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,MI,VERMEZZO,PO0152350U0001,2015-10-01,115.42,soggiacenza statica,2.12,113.3,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,MI,VERMEZZO,PO0152350U0001,2015-11-01,115.42,soggiacenza statica,2.34,113.08,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,MI,VERMEZZO,PO0152350U0001,2015-12-01,115.42,soggiacenza statica,2.22,113.2,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,MI,VERMEZZO,PO0152350U0001,2016-01-01,115.42,soggiacenza statica,2.56,112.86,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,MI,VERMEZZO,PO0152350U0001,2016-02-01,115.42,soggiacenza statica,3.47,111.95,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,MI,VERMEZZO,PO0152350U0001,2016-03-01,115.42,soggiacenza statica,3.39,112.03,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,MI,VERMEZZO,PO0152350U0001,2016-04-01,115.42,soggiacenza statica,3.1,112.32,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,MI,VERMEZZO,PO0152350U0001,2016-05-01,115.42,soggiacenza statica,2.62,112.8,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,MI,VERMEZZO,PO0152350U0001,2016-06-01,115.42,soggiacenza statica,2.96,112.46,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,MI,VERMEZZO,PO0152350U0001,2016-07-01,115.42,soggiacenza statica,2.74,112.68,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,MI,VERMEZZO,PO0152350U0001,2016-08-01,115.42,soggiacenza statica,2.34,113.08,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,MI,VERMEZZO,PO0152350U0001,2016-09-01,115.42,soggiacenza statica,2.5,112.92,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,MI,VERMEZZO,PO0152350U0001,2016-10-01,115.42,soggiacenza statica,2.9,112.52,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,MI,VERMEZZO,PO0152350U0001,2016-11-01,115.42,soggiacenza statica,2.55,112.87,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,MI,VERMEZZO,PO0152350U0001,2016-12-01,115.42,soggiacenza statica,2.91,112.51,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,MI,VERMEZZO,PO0152350U0001,2017-01-01,115.42,soggiacenza statica,2.95,112.47,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,MI,VERMEZZO,PO0152350U0001,2017-02-01,115.42,soggiacenza statica,3.06,112.36,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,MI,VERMEZZO,PO0152350U0001,2017-03-01,115.42,soggiacenza statica,3.67,111.75,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,MI,VERMEZZO,PO0152350U0001,2017-04-01,115.42,soggiacenza statica,3.67,111.75,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,MI,VERMEZZO,PO0152350U0001,2017-05-01,115.42,soggiacenza statica,3.9,111.52,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,MI,VERMEZZO,PO0152350U0001,2017-06-01,115.42,soggiacenza statica,4.08,111.34,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,MI,VERMEZZO,PO0152350U0001,2017-07-01,115.42,soggiacenza statica,3.82,111.6,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,MI,VERMEZZO,PO0152350U0001,2017-08-01,115.42,soggiacenza statica,3.4,112.02,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,MI,VERMEZZO,PO0152350U0001,2017-09-01,115.42,soggiacenza statica,3.4,112.02,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,MI,VERMEZZO,PO0152350U0001,2017-10-01,115.42,soggiacenza statica,3.51,111.91,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,MI,VERMEZZO,PO0152350U0001,2017-11-01,115.42,soggiacenza statica,3.66,111.76,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,MI,VERMEZZO,PO0152350U0001,2017-12-01,115.42,soggiacenza statica,3.92,111.5,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,MI,VERMEZZO,PO0152350U0001,2018-02-01,115.42,soggiacenza statica,3.56,111.86,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,MI,VERMEZZO,PO0152350U0001,2018-05-01,115.42,soggiacenza statica,3.98,111.44,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,MI,VERMEZZO,PO0152350U0001,2018-06-01,115.42,soggiacenza statica,2.09,113.33,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,MI,VERMEZZO,PO0152350U0001,2018-07-01,115.42,soggiacenza statica,2.18,113.24,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,MI,VERMEZZO,PO0152350U0001,2018-08-01,115.42,soggiacenza statica,2.15,113.27,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,MI,VERMEZZO,PO0152350U0001,2018-09-01,115.42,soggiacenza statica,2.21,113.21,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,MI,VERMEZZO,PO0152350U0001,2018-10-01,115.42,soggiacenza statica,2.11,113.31,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,MI,VERMEZZO,PO0152350U0001,2018-11-01,115.42,soggiacenza statica,2.15,113.27,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,MI,VERMEZZO,PO0152350U0001,2018-12-01,115.42,soggiacenza statica,2.13,113.29,2.3,2.99,112.43,113.12,0.6899999999999977,111.39500000000001,114.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,MI,ZIBIDO SAN GIACOMO,PO015247NR0185,2015-02-27,110.0,soggiacenza statica,1.42,108.58,1.17,1.4,108.6,108.83,0.23000000000000398,108.255,109.17500000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,MI,ZIBIDO SAN GIACOMO,PO015247NR0185,2015-03-31,110.0,soggiacenza statica,1.4,108.6,1.17,1.4,108.6,108.83,0.23000000000000398,108.255,109.17500000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,MI,ZIBIDO SAN GIACOMO,PO015247NR0185,2015-04-30,110.0,soggiacenza statica,1.32,108.68,1.17,1.4,108.6,108.83,0.23000000000000398,108.255,109.17500000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,MI,ZIBIDO SAN GIACOMO,PO015247NR0185,2015-05-29,110.0,soggiacenza statica,1.3,108.7,1.17,1.4,108.6,108.83,0.23000000000000398,108.255,109.17500000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,MI,ZIBIDO SAN GIACOMO,PO015247NR0185,2015-06-30,110.0,soggiacenza statica,1.2,108.8,1.17,1.4,108.6,108.83,0.23000000000000398,108.255,109.17500000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,MI,ZIBIDO SAN GIACOMO,PO015247NR0185,2015-07-31,110.0,soggiacenza statica,0.92,109.08,1.17,1.4,108.6,108.83,0.23000000000000398,108.255,109.17500000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
