,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.]
3177,VA,MORNAGO,PO012106NU0015,2012-03-31,289.476,18.93,270.546
3178,VA,MORNAGO,PO012106NU0015,2012-04-30,289.476,19.55,269.926
3179,VA,MORNAGO,PO012106NU0015,2012-05-31,289.476,19.05,270.426
3180,VA,MORNAGO,PO012106NU0015,2012-06-30,289.476,18.65,270.826
3181,VA,MORNAGO,PO012106NU0015,2012-07-31,289.476,18.66,270.816
3182,VA,MORNAGO,PO012106NU0015,2012-08-31,289.476,19.29,270.186
3183,VA,MORNAGO,PO012106NU0015,2012-09-27,289.476,20.1,269.376
3184,VA,MORNAGO,PO012106NU0015,2012-10-31,289.476,21.25,268.226
3185,VA,MORNAGO,PO012106NU0015,2012-11-30,289.476,21.07,268.406
3186,VA,MORNAGO,PO012106NU0015,2013-01-24,289.476,19.91,269.566
3187,VA,MORNAGO,PO012106NU0015,2013-02-28,289.476,19.48,269.996
3188,VA,MORNAGO,PO012106NU0015,2013-03-29,289.476,19.68,269.796
3189,VA,MORNAGO,PO012106NU0015,2013-04-30,289.476,19.12,270.356
3190,VA,MORNAGO,PO012106NU0015,2013-05-09,289.476,19.12,270.356
3191,VA,MORNAGO,PO012106NU0015,2013-06-03,289.476,18.2,271.276
3192,VA,MORNAGO,PO012106NU0015,2013-07-30,289.476,16.8,272.676
3193,VA,MORNAGO,PO012106NU0015,2013-08-08,289.476,16.6,272.876
3194,VA,MORNAGO,PO012106NU0015,2013-09-27,289.476,16.42,273.056
3195,VA,MORNAGO,PO012106NU0015,2013-10-30,289.476,17.88,271.596
3196,VA,MORNAGO,PO012106NU0015,2013-11-30,289.476,18.4,271.076
3197,VA,MORNAGO,PO012106NU0015,2013-12-30,289.476,18.38,271.096
3198,VA,MORNAGO,PO012106NU0015,2014-01-30,289.476,14.54,274.936
3199,VA,MORNAGO,PO012106NU0015,2014-02-28,289.476,6.71,282.766
3200,VA,MORNAGO,PO012106NU0015,2014-03-28,289.476,6.55,282.926
3201,VA,MORNAGO,PO012106NU0015,2014-04-15,289.476,6.43,283.046
3202,VA,MORNAGO,PO012106NU0015,2014-05-21,289.476,7.03,282.446
3203,VA,MORNAGO,PO012106NU0015,2014-06-21,289.476,8.52,280.956
3204,VA,MORNAGO,PO012106NU0015,2014-07-21,289.476,12.12,277.356
3205,VA,MORNAGO,PO012106NU0015,2014-08-25,289.476,8.8,280.676
3206,VA,MORNAGO,PO012106NU0015,2014-09-24,289.476,8.2,281.276
3207,VA,MORNAGO,PO012106NU0015,2014-10-24,289.476,7.47,282.006
3208,VA,MORNAGO,PO012106NU0015,2014-11-24,289.476,6.6,282.876
3209,VA,MORNAGO,PO012106NU0015,2014-12-24,289.476,5.82,283.656
3210,VA,MORNAGO,PO012106NU0015,2015-01-24,289.476,6.6,282.876
3211,VA,MORNAGO,PO012106NU0015,2015-02-25,289.476,6.37,283.106
3212,VA,MORNAGO,PO012106NU0015,2015-03-23,289.476,6.7,282.776
3213,VA,MORNAGO,PO012106NU0015,2015-04-16,289.476,8.29,281.186
3214,VA,MORNAGO,PO012106NU0015,2015-05-27,289.476,9.15,280.326
3215,VA,MORNAGO,PO012106NU0015,2015-06-26,289.476,10.5,278.976
3216,VA,MORNAGO,PO012106NU0015,2015-07-22,289.476,10.65,278.826
3217,VA,MORNAGO,PO012106NU0015,2015-08-19,289.476,12.29,277.186
3218,VA,MORNAGO,PO012106NU0015,2015-09-21,289.476,12.39,277.086
3219,VA,MORNAGO,PO012106NU0015,2015-10-21,289.476,14.09,275.386
3220,VA,MORNAGO,PO012106NU0015,2015-11-19,289.476,14.88,274.596
3221,VA,MORNAGO,PO012106NU0015,2015-12-15,289.476,15.1,274.376
3222,VA,MORNAGO,PO012106NU0015,2016-01-21,289.476,14.44,275.036
3223,VA,MORNAGO,PO012106NU0015,2016-02-17,289.476,14.03,275.446
3224,VA,MORNAGO,PO012106NU0015,2016-05-12,289.476,13.9,275.576
3225,VA,MORNAGO,PO012106NU0015,2016-07-19,289.476,15.56,273.916
3226,VA,MORNAGO,PO012106NU0015,2016-10-26,289.476,16.2,273.276
3227,VA,MORNAGO,PO012106NU0015,2017-02-06,289.476,15.27,274.206
3228,VA,MORNAGO,PO012106NU0015,2017-05-15,289.476,17.03,272.446
3229,VA,MORNAGO,PO012106NU0015,2017-07-19,289.476,16.8,272.676
3230,VA,MORNAGO,PO012106NU0015,2017-11-21,289.476,18.14,271.336
3231,VA,MORNAGO,PO012106NU0015,2018-02-15,289.476,18.34,271.136
3232,VA,MORNAGO,PO012106NU0015,2018-05-16,289.476,19.48,269.996
3233,VA,MORNAGO,PO012106NU0015,2018-07-23,289.476,19.5,269.976
3234,VA,MORNAGO,PO012106NU0015,2018-12-13,289.476,21.36,268.116
3235,VA,MORNAGO,PO012106NU0015,2019-02-13,289.476,21.35,268.126
3236,VA,MORNAGO,PO012106NU0015,2019-05-20,289.476,20.09,269.386
3237,VA,MORNAGO,PO012106NU0015,2019-07-29,289.476,19.0,270.476
3238,VA,MORNAGO,PO012106NU0015,2019-11-04,289.476,21.9,267.576
3239,VA,MORNAGO,PO012106NU0015,2020-02-17,289.476,19.83,269.646
3240,VA,MORNAGO,PO012106NU0015,2020-07-29,289.476,16.15,273.326
3241,VA,MORNAGO,PO012106NU0015,2020-08-31,289.476,16.84,272.636
3242,VA,MORNAGO,PO012106NU0015,2020-09-30,289.476,17.28,272.196
3243,VA,MORNAGO,PO012106NU0015,2020-10-05,289.476,17.2,272.276
3244,VA,MORNAGO,PO012106NU0015,2020-11-01,289.476,16.89,272.586
3245,VA,MORNAGO,PO012106NU0015,2020-12-28,289.476,16.5,272.976
3246,VA,MORNAGO,PO012106NU0015,2021-01-01,289.476,15.62,273.856
3247,VA,MORNAGO,PO012106NU0015,2021-02-28,289.476,14.79,274.686
3248,VA,MORNAGO,PO012106NU0015,2021-03-31,289.476,14.77,274.706
3249,VA,SESTO CALENDE,PO012120NU0002,2001-07-01,208.832,8.7,200.132
3250,VA,SESTO CALENDE,PO012120NU0002,2001-08-01,208.832,8.77,200.062
3251,VA,SESTO CALENDE,PO012120NU0002,2001-09-01,208.832,9.34,199.492
3252,VA,SESTO CALENDE,PO012120NU0002,2001-10-01,208.832,9.16,199.672
3253,VA,SESTO CALENDE,PO012120NU0002,2001-11-01,208.832,9.42,199.412
3254,VA,SESTO CALENDE,PO012120NU0002,2001-12-01,208.832,9.74,199.092
3255,VA,SESTO CALENDE,PO012120NU0002,2002-01-01,208.832,9.75,199.082
3256,VA,SESTO CALENDE,PO012120NU0002,2002-02-01,208.832,9.69,199.142
3257,VA,SESTO CALENDE,PO012120NU0002,2002-03-01,208.832,9.56,199.272
3258,VA,SESTO CALENDE,PO012120NU0002,2002-04-01,208.832,9.66,199.172
3259,VA,SESTO CALENDE,PO012120NU0002,2002-05-01,208.832,8.64,200.192
3260,VA,SESTO CALENDE,PO012120NU0002,2002-06-01,208.832,8.6,200.232
3261,VA,SESTO CALENDE,PO012120NU0002,2002-07-01,208.832,8.74,200.092
3262,VA,SESTO CALENDE,PO012120NU0002,2002-08-01,208.832,8.54,200.292
3263,VA,SESTO CALENDE,PO012120NU0002,2002-09-01,208.832,8.3,200.532
3264,VA,SESTO CALENDE,PO012120NU0002,2002-10-01,208.832,8.49,200.342
3265,VA,SESTO CALENDE,PO012120NU0002,2002-11-01,208.832,7.52,201.312
3266,VA,SESTO CALENDE,PO012120NU0002,2002-12-01,208.832,7.63,201.202
3267,VA,SESTO CALENDE,PO012120NU0002,2003-01-01,208.832,7.95,200.882
3268,VA,SESTO CALENDE,PO012120NU0002,2003-02-01,208.832,8.35,200.482
3269,VA,SESTO CALENDE,PO012120NU0002,2003-03-01,208.832,8.46,200.372
3270,VA,SESTO CALENDE,PO012120NU0002,2003-04-01,208.832,9.04,199.792
3271,VA,SESTO CALENDE,PO012120NU0002,2003-05-01,208.832,9.26,199.572
3272,VA,SESTO CALENDE,PO012120NU0002,2003-06-01,208.832,9.38999999999999,199.442
3273,VA,SESTO CALENDE,PO012120NU0002,2003-07-01,208.832,9.60999999999999,199.222
3274,VA,SESTO CALENDE,PO012120NU0002,2003-08-01,208.832,9.85999999999999,198.972
3275,VA,SESTO CALENDE,PO012120NU0002,2003-09-01,208.832,9.97,198.862
3276,VA,SESTO CALENDE,PO012120NU0002,2003-10-01,208.832,10.15,198.682
3277,VA,SESTO CALENDE,PO012120NU0002,2003-11-01,208.832,9.74000000000001,199.092
3278,VA,SESTO CALENDE,PO012120NU0002,2003-12-01,208.832,9.38999999999999,199.442
3279,VA,SESTO CALENDE,PO012120NU0002,2004-01-01,208.832,8.88,199.952
3280,VA,SESTO CALENDE,PO012120NU0002,2004-02-01,208.832,8.8,200.032
3281,VA,SESTO CALENDE,PO012120NU0002,2004-03-01,208.832,8.93,199.902
3282,VA,SESTO CALENDE,PO012120NU0002,2004-04-01,208.832,8.7,200.132
3283,VA,SESTO CALENDE,PO012120NU0002,2004-05-01,208.832,8.26,200.572
3284,VA,SESTO CALENDE,PO012120NU0002,2004-06-01,208.832,8.67,200.162
3285,VA,SESTO CALENDE,PO012120NU0002,2004-07-01,208.832,9.01,199.822
3286,VA,SESTO CALENDE,PO012120NU0002,2004-08-01,208.832,9.11,199.722
3287,VA,SESTO CALENDE,PO012120NU0002,2004-09-01,208.832,9.34,199.492
3288,VA,SESTO CALENDE,PO012120NU0002,2004-10-01,208.832,8.98,199.852
3289,VA,SESTO CALENDE,PO012120NU0002,2004-11-01,208.832,9.13,199.702
3290,VA,SESTO CALENDE,PO012120NU0002,2004-12-01,208.832,8.8,200.032
3291,VA,SESTO CALENDE,PO012120NU0002,2005-01-01,208.832,8.79,200.042
3292,VA,SESTO CALENDE,PO012120NU0002,2005-02-01,208.832,9.04,199.792
3293,VA,SESTO CALENDE,PO012120NU0002,2005-03-01,208.832,9.14,199.692
3294,VA,SESTO CALENDE,PO012120NU0002,2005-04-01,208.832,8.93,199.902
3295,VA,SESTO CALENDE,PO012120NU0002,2005-05-01,208.832,9.04,199.792
3296,VA,SESTO CALENDE,PO012120NU0002,2005-06-01,208.832,9.06,199.772
3297,VA,SESTO CALENDE,PO012120NU0002,2005-07-01,208.832,9.55,199.282
3298,VA,SESTO CALENDE,PO012120NU0002,2005-08-01,208.832,9.54,199.292
3299,VA,SESTO CALENDE,PO012120NU0002,2005-09-01,208.832,9.62,199.212
3300,VA,SESTO CALENDE,PO012120NU0002,2005-10-01,208.832,9.8,199.032
3301,VA,SESTO CALENDE,PO012120NU0002,2005-12-01,208.832,10.9,197.932
3302,VA,SESTO CALENDE,PO012120NU0002,2006-02-01,208.832,9.8,199.032
3303,VA,SESTO CALENDE,PO012120NU0002,2006-03-01,208.832,9.6,199.232
3304,VA,SESTO CALENDE,PO012120NU0002,2006-04-01,208.832,9.43,199.402
3305,VA,SESTO CALENDE,PO012120NU0002,2006-05-01,208.832,9.53,199.302
3306,VA,SESTO CALENDE,PO012120NU0002,2006-07-01,208.832,10.15,198.682
3307,VA,SESTO CALENDE,PO012120NU0002,2006-09-01,208.832,9.8,199.032
3308,VA,SESTO CALENDE,PO012120NU0002,2006-10-01,208.832,9.74,199.092
3309,VA,SESTO CALENDE,PO012120NU0002,2006-11-01,208.832,9.61,199.222
3310,VA,SESTO CALENDE,PO012120NU0002,2006-12-01,208.832,9.32,199.512
3311,VA,SESTO CALENDE,PO012120NU0002,2007-03-05,208.832,9.28,199.552
3312,VA,SESTO CALENDE,PO012120NU0002,2007-04-05,208.832,9.5,199.332
3313,VA,SESTO CALENDE,PO012120NU0002,2007-05-03,208.832,9.8,199.032
3314,VA,SESTO CALENDE,PO012120NU0002,2007-06-21,208.832,9.5,199.332
3315,VA,SESTO CALENDE,PO012120NU0002,2007-07-13,208.832,9.7,199.132
3316,VA,SESTO CALENDE,PO012120NU0002,2007-08-03,208.832,10.03,198.802
3317,VA,SESTO CALENDE,PO012120NU0002,2007-09-01,208.832,9.71,199.122
3318,VA,SESTO CALENDE,PO012120NU0002,2007-10-15,208.832,9.78,199.052
3319,VA,SESTO CALENDE,PO012120NU0002,2007-12-12,208.832,9.9,198.932
3320,VA,SESTO CALENDE,PO012120NU0002,2008-02-15,208.832,9.62,199.212
3321,VA,SESTO CALENDE,PO012120NU0002,2008-03-15,208.832,9.4,199.432
3322,VA,SESTO CALENDE,PO012120NU0002,2008-04-15,208.832,9.45,199.382
3323,VA,SESTO CALENDE,PO012120NU0002,2008-05-15,208.832,8.77,200.062
3324,VA,SESTO CALENDE,PO012120NU0002,2008-06-15,208.832,8.63,200.202
3325,VA,SESTO CALENDE,PO012120NU0002,2008-07-15,208.832,8.54,200.292
3326,VA,SESTO CALENDE,PO012120NU0002,2008-08-15,208.832,9.1,199.732
3327,VA,SESTO CALENDE,PO012120NU0002,2008-09-15,208.832,8.94,199.892
3328,VA,SESTO CALENDE,PO012120NU0002,2008-10-15,208.832,8.56,200.272
3329,VA,SESTO CALENDE,PO012120NU0002,2008-11-15,208.832,8.44,200.392
3330,VA,SESTO CALENDE,PO012120NU0002,2008-12-15,208.832,8.39,200.442
3331,VA,SESTO CALENDE,PO012120NU0002,2009-01-06,208.832,7.9,200.932
3332,VA,SESTO CALENDE,PO012120NU0002,2009-02-27,208.832,8.05,200.782
3333,VA,SESTO CALENDE,PO012120NU0002,2009-03-26,208.832,7.96,200.872
3334,VA,SESTO CALENDE,PO012120NU0002,2009-04-29,208.832,8.52,200.312
3335,VA,SESTO CALENDE,PO012120NU0002,2009-05-26,208.832,7.6,201.232
3336,VA,SESTO CALENDE,PO012120NU0002,2009-06-30,208.832,7.76,201.072
3337,VA,SESTO CALENDE,PO012120NU0002,2009-07-29,208.832,8.28,200.552
3338,VA,SESTO CALENDE,PO012120NU0002,2009-08-26,208.832,8.59,200.242
3339,VA,SESTO CALENDE,PO012120NU0002,2009-09-01,208.832,8.77,200.062
3340,VA,SESTO CALENDE,PO012120NU0002,2009-10-28,208.832,8.45,200.382
3341,VA,SESTO CALENDE,PO012120NU0002,2009-11-25,208.832,8.61,200.222
3342,VA,SESTO CALENDE,PO012120NU0002,2009-12-21,208.832,8.33,200.502
3343,VA,SESTO CALENDE,PO012120NU0002,2010-01-26,208.832,8.52,200.312
3344,VA,SESTO CALENDE,PO012120NU0002,2010-02-04,208.832,8.46,200.372
3345,VA,SESTO CALENDE,PO012120NU0002,2010-03-07,208.832,8.41,200.422
3346,VA,SESTO CALENDE,PO012120NU0002,2010-04-29,208.832,8.37,200.462
3347,VA,SESTO CALENDE,PO012120NU0002,2010-05-26,208.832,7.78,201.052
3348,VA,SESTO CALENDE,PO012120NU0002,2010-06-18,208.832,7.81,201.022
3349,VA,SESTO CALENDE,PO012120NU0002,2010-07-30,208.832,8.41,200.422
3350,VA,SESTO CALENDE,PO012120NU0002,2010-08-30,208.832,8.55,200.282
3351,VA,SESTO CALENDE,PO012120NU0002,2010-09-29,208.832,8.45,200.382
3352,VA,SESTO CALENDE,PO012120NU0002,2010-10-26,208.832,8.08,200.752
3353,VA,SESTO CALENDE,PO012120NU0002,2010-11-30,208.832,8.08,200.752
3354,VA,SESTO CALENDE,PO012120NU0002,2010-12-24,208.832,7.75,201.082
3355,VA,SESTO CALENDE,PO012120NU0002,2011-03-30,208.832,7.98,200.852
3356,VA,SESTO CALENDE,PO012120NU0002,2011-04-29,208.832,8.18,200.652
3357,VA,SESTO CALENDE,PO012120NU0002,2011-05-27,208.832,8.58,200.252
3358,VA,SESTO CALENDE,PO012120NU0002,2011-06-29,208.832,8.71,200.122
3359,VA,SESTO CALENDE,PO012120NU0002,2011-07-28,208.832,8.63,200.202
3360,VA,SESTO CALENDE,PO012120NU0002,2011-08-25,208.832,8.96,199.872
3361,VA,SESTO CALENDE,PO012120NU0002,2011-09-30,208.832,9.12,199.712
3362,VA,SESTO CALENDE,PO012120NU0002,2011-10-31,208.832,9.25,199.582
3363,VA,SESTO CALENDE,PO012120NU0002,2011-11-30,208.832,8.57,200.262
3364,VA,SESTO CALENDE,PO012120NU0002,2011-12-31,208.832,8.69,200.142
3365,VA,SESTO CALENDE,PO012120NU0002,2012-01-31,208.832,8.95,199.882
3366,VA,SESTO CALENDE,PO012120NU0002,2012-02-28,208.832,9.22,199.612
3367,VA,SESTO CALENDE,PO012120NU0002,2012-03-31,208.832,9.12,199.712
3368,VA,SESTO CALENDE,PO012120NU0002,2012-04-30,208.832,9.56,199.272
3369,VA,SESTO CALENDE,PO012120NU0002,2012-05-31,208.832,8.59,200.242
3370,VA,SESTO CALENDE,PO012120NU0002,2012-06-30,208.832,8.52,200.312
3371,VA,SESTO CALENDE,PO012120NU0002,2012-07-31,208.832,9.03,199.802
3372,VA,SESTO CALENDE,PO012120NU0002,2012-08-31,208.832,9.23,199.602
3373,VA,SESTO CALENDE,PO012120NU0002,2012-09-27,208.832,9.39,199.442
3374,VA,SESTO CALENDE,PO012120NU0002,2012-10-31,208.832,9.5,199.332
3375,VA,SESTO CALENDE,PO012120NU0002,2012-11-22,208.832,9.07,199.762
3376,VA,SESTO CALENDE,PO012120NU0002,2012-12-19,208.832,8.91,199.922
3377,VA,SESTO CALENDE,PO012120NU0002,2013-01-24,208.832,8.77,200.062
3378,VA,SESTO CALENDE,PO012120NU0002,2013-02-27,208.832,8.89,199.942
3379,VA,SESTO CALENDE,PO012120NU0002,2013-03-27,208.832,9.0,199.832
3380,VA,SESTO CALENDE,PO012120NU0002,2013-04-30,208.832,8.6,200.232
3381,VA,SESTO CALENDE,PO012120NU0002,2013-05-30,208.832,8.25,200.582
3382,VA,SESTO CALENDE,PO012120NU0002,2013-06-30,208.832,7.35,201.482
3383,VA,SESTO CALENDE,PO012120NU0002,2013-07-30,208.832,9.43,199.402
3384,VA,SESTO CALENDE,PO012120NU0002,2013-08-30,208.832,8.9,199.932
3385,VA,SESTO CALENDE,PO012120NU0002,2013-09-27,208.832,9.21,199.622
3386,VA,SESTO CALENDE,PO012120NU0002,2013-10-30,208.832,8.95,199.882
3387,VA,SESTO CALENDE,PO012120NU0002,2013-11-30,208.832,8.75,200.082
3388,VA,SESTO CALENDE,PO012120NU0002,2013-12-30,208.832,8.13,200.702
3389,VA,SESTO CALENDE,PO012120NU0002,2014-01-30,208.832,7.91,200.922
3390,VA,SESTO CALENDE,PO012120NU0002,2014-02-06,208.832,7.47,201.362
3391,VA,SESTO CALENDE,PO012120NU0002,2014-03-28,208.832,7.88,200.952
3392,VA,SESTO CALENDE,PO012120NU0002,2014-04-28,208.832,7.11,201.722
3393,VA,SESTO CALENDE,PO012120NU0002,2014-05-28,208.832,7.38,201.452
3394,VA,SESTO CALENDE,PO012120NU0002,2014-06-28,208.832,7.55,201.282
3395,VA,SESTO CALENDE,PO012120NU0002,2014-07-28,208.832,7.63,201.202
3396,VA,SESTO CALENDE,PO012120NU0002,2014-08-28,208.832,7.35,201.482
3397,VA,SESTO CALENDE,PO012120NU0002,2014-09-06,208.832,7.67,201.162
3398,VA,SESTO CALENDE,PO012120NU0002,2014-10-28,208.832,7.67,201.162
3399,VA,SESTO CALENDE,PO012120NU0002,2014-11-28,208.832,6.47,202.362
3400,VA,SESTO CALENDE,PO012120NU0002,2014-12-28,208.832,6.68,202.152
3401,VA,SESTO CALENDE,PO012120NU0002,2015-01-31,208.832,6.76,202.072
3402,VA,SESTO CALENDE,PO012120NU0002,2015-02-28,208.832,6.73,202.102
3403,VA,SESTO CALENDE,PO012120NU0002,2015-03-31,208.832,6.98,201.852
3404,VA,SESTO CALENDE,PO012120NU0002,2015-04-30,208.832,7.18,201.652
3405,VA,SESTO CALENDE,PO012120NU0002,2015-05-31,208.832,7.18,201.652
3406,VA,SESTO CALENDE,PO012120NU0002,2015-07-31,208.832,7.82,201.012
3407,VA,SESTO CALENDE,PO012120NU0002,2015-08-31,208.832,7.93,200.902
3408,VA,SESTO CALENDE,PO012120NU0002,2015-09-30,208.832,7.89,200.942
3409,VA,SESTO CALENDE,PO012120NU0002,2015-10-31,208.832,7.67,201.162
3410,VA,SESTO CALENDE,PO012120NU0002,2015-11-30,208.832,7.9,200.932
3411,VA,SESTO CALENDE,PO012120NU0002,2015-12-31,208.832,8.16,200.672
3412,VA,SESTO CALENDE,PO012120NU0002,2016-01-31,208.832,8.38,200.452
3413,VA,SESTO CALENDE,PO012120NU0002,2016-02-29,208.832,8.35,200.482
3414,VA,SESTO CALENDE,PO012120NU0002,2016-03-31,208.832,8.1,200.732
3415,VA,SESTO CALENDE,PO012120NU0002,2016-04-30,208.832,7.37,201.462
3416,VA,SESTO CALENDE,PO012120NU0002,2016-05-31,208.832,7.22,201.612
3417,VA,SESTO CALENDE,PO012120NU0002,2016-06-07,208.832,7.11,201.722
3418,VA,SESTO CALENDE,PO012120NU0002,2016-07-31,208.832,7.37,201.462
3419,VA,SESTO CALENDE,PO012120NU0002,2016-08-31,208.832,7.5,201.332
3420,VA,SESTO CALENDE,PO012120NU0002,2016-09-30,208.832,7.77,201.062
3421,VA,SESTO CALENDE,PO012120NU0002,2016-10-28,208.832,7.69,201.142
3422,VA,SESTO CALENDE,PO012120NU0002,2016-11-28,208.832,7.25,201.582
3423,VA,SESTO CALENDE,PO012120NU0002,2016-12-28,208.832,7.2,201.632
3424,VA,SESTO CALENDE,PO012120NU0002,2017-01-28,208.832,7.49,201.342
3425,VA,SESTO CALENDE,PO012120NU0002,2017-02-28,208.832,7.61,201.222
3426,VA,SESTO CALENDE,PO012120NU0002,2017-03-28,208.832,7.6,201.232
3427,VA,SESTO CALENDE,PO012120NU0002,2017-04-28,208.832,7.67,201.162
3428,VA,SESTO CALENDE,PO012120NU0002,2017-05-28,208.832,7.76,201.072
3429,VA,SESTO CALENDE,PO012120NU0002,2017-06-27,208.832,7.9,200.932
3430,VA,SESTO CALENDE,PO012120NU0002,2017-09-28,208.832,7.8,201.032
3431,VA,SESTO CALENDE,PO012120NU0002,2017-11-30,208.832,7.9,200.932
3432,VA,SESTO CALENDE,PO012120NU0002,2017-12-02,208.832,7.8,201.032
3433,VA,SESTO CALENDE,PO012120NU0002,2018-01-28,208.832,9.35,199.482
3434,VA,SESTO CALENDE,PO012120NU0002,2018-02-28,208.832,9.56,199.272
3435,VA,SESTO CALENDE,PO012120NU0002,2018-03-28,208.832,9.4,199.432
3436,VA,SESTO CALENDE,PO012120NU0002,2018-04-28,208.832,9.18,199.652
3437,VA,SESTO CALENDE,PO012120NU0002,2018-05-28,208.832,9.09,199.742
3438,VA,SESTO CALENDE,PO012120NU0002,2018-06-26,208.832,9.05,199.782
3439,VA,SESTO CALENDE,PO012120NU0002,2018-07-28,208.832,9.35,199.482
3440,VA,SESTO CALENDE,PO012120NU0002,2018-08-28,208.832,9.72,199.112
3441,VA,SESTO CALENDE,PO012120NU0002,2018-09-28,208.832,9.81,199.022
3442,VA,SESTO CALENDE,PO012120NU0002,2018-10-28,208.832,9.74,199.092
3443,VA,SESTO CALENDE,PO012120NU0002,2018-11-28,208.832,8.91,199.922
3444,VA,SESTO CALENDE,PO012120NU0002,2018-12-28,208.832,8.88,199.952
3445,VA,SESTO CALENDE,PO012120NU0002,2019-01-28,208.832,9.06,199.772
3446,VA,SESTO CALENDE,PO012120NU0002,2019-02-28,208.832,9.32,199.512
3447,VA,SESTO CALENDE,PO012120NU0002,2019-03-28,208.832,9.49,199.342
3448,VA,SESTO CALENDE,PO012120NU0002,2019-04-28,208.832,9.05,199.782
3449,VA,SESTO CALENDE,PO012120NU0002,2019-07-30,208.832,9.73,199.102
3450,VA,SESTO CALENDE,PO012120NU0002,2019-08-26,208.832,9.68,199.152
3451,VA,SESTO CALENDE,PO012120NU0002,2019-09-27,208.832,9.55,199.282
3452,VA,SESTO CALENDE,PO012120NU0002,2019-10-30,208.832,9.45,199.382
3453,VA,SESTO CALENDE,PO012120NU0002,2019-11-26,208.832,8.89,199.942
3454,VA,SESTO CALENDE,PO012120NU0002,2019-12-19,208.832,8.59,200.242
3455,VA,SESTO CALENDE,PO012120NU0002,2020-01-29,208.832,8.22,200.612
3456,VA,SESTO CALENDE,PO012120NU0002,2020-02-24,208.832,8.41,200.422
3457,VA,SESTO CALENDE,PO012120NU0002,2020-03-30,208.832,8.66,200.172
3458,VA,SESTO CALENDE,PO012120NU0002,2020-04-30,208.832,8.86,199.972
3459,VA,SESTO CALENDE,PO012120NU0002,2020-05-31,208.832,8.68,200.152
3460,VA,SESTO CALENDE,PO012120NU0002,2020-06-30,208.832,8.57,200.262
3461,VA,SESTO CALENDE,PO012120NU0002,2020-07-31,208.832,8.96,199.872
3462,VA,SESTO CALENDE,PO012120NU0002,2020-08-31,208.832,9.11,199.722
3463,VA,SESTO CALENDE,PO012120NU0002,2020-09-30,208.832,9.23,199.602
3464,VA,SESTO CALENDE,PO012120NU0002,2020-10-01,208.832,8.98,199.852
3465,VA,SESTO CALENDE,PO012120NU0002,2020-11-30,208.832,9.13,199.702
3466,VA,SESTO CALENDE,PO012120NU0002,2020-12-28,208.832,8.96,199.872
3467,VA,SESTO CALENDE,PO012120NU0002,2021-01-11,208.832,8.66,200.172
3468,VA,SESTO CALENDE,PO012120NU0002,2021-02-28,208.832,8.67,200.162
3469,VA,SESTO CALENDE,PO012120NU0002,2021-03-31,208.832,8.92,199.912
3470,BS,MAZZANO,PO0171070U0001,2016-05-09,148.89,31.1,117.79
3471,BS,MAZZANO,PO0171070U0001,2016-07-01,148.89,29.92,118.97
3472,BS,MAZZANO,PO0171070U0001,2016-11-01,148.89,29.65,119.24
3473,BS,MAZZANO,PO0171070U0001,2017-02-01,148.89,31.02,117.87
3474,BS,MAZZANO,PO0171070U0001,2017-05-01,148.89,32.03,116.86
3475,BS,MAZZANO,PO0171070U0001,2017-07-01,148.89,30.38,118.51
3476,CO,PORLEZZA,PO013189NR0001,2014-05-14,288.68,14.52,274.16
3477,CO,PORLEZZA,PO013189NR0001,2014-06-20,288.68,14.85,273.83
3478,CO,PORLEZZA,PO013189NR0001,2014-11-18,288.68,11.14,277.54
3479,CO,PORLEZZA,PO013189NR0001,2015-05-21,288.68,15.2,273.48
3480,CO,PORLEZZA,PO013189NR0001,2015-07-14,288.68,15.13,273.55
3481,CO,PORLEZZA,PO013189NR0001,2015-08-16,288.68,14.86,273.82
3482,CO,PORLEZZA,PO013189NR0001,2015-09-28,288.68,14.6,274.08
3483,CO,PORLEZZA,PO013189NR0001,2015-10-15,288.68,14.97,273.71
3484,CO,PORLEZZA,PO013189NR0001,2015-11-25,288.68,14.6,274.08
3485,CO,PORLEZZA,PO013189NR0001,2015-12-29,288.68,16.0,272.68
3486,CO,PORLEZZA,PO013189NR0001,2016-01-27,288.68,15.68,273.0
3487,CO,PORLEZZA,PO013189NR0001,2016-02-15,288.68,15.52,273.16
3488,CO,PORLEZZA,PO013189NR0001,2016-03-31,288.68,15.18,273.5
3489,CO,PORLEZZA,PO013189NR0001,2016-04-28,288.68,15.05,273.63
3490,CO,PORLEZZA,PO013189NR0001,2016-05-03,288.68,15.54,273.14
3491,CO,PORLEZZA,PO013189NR0001,2016-06-27,288.68,12.5,276.18
3492,CO,PORLEZZA,PO013189NR0001,2016-07-13,288.68,13.8,274.88
3493,CO,PORLEZZA,PO013189NR0001,2016-08-29,288.68,14.7,273.98
3494,CO,PORLEZZA,PO013189NR0001,2016-09-29,288.68,13.8,274.88
3495,CO,PORLEZZA,PO013189NR0001,2016-10-27,288.68,14.0,274.68
3496,CO,PORLEZZA,PO013189NR0001,2016-11-16,288.68,15.1,273.58
3497,CO,PORLEZZA,PO013189NR0001,2016-12-30,288.68,14.9,273.78
3498,CO,PORLEZZA,PO013189NR0001,2017-03-13,288.68,15.32,273.36
