,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Etichette di riga,1Q_PIEZO.1,3Q_PIEZO.1,1Q_SOGG.1,3Q_SOGG.1,Unnamed: 22,Unnamed: 23,Etichette di colonna,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
1304,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2010-05-01,63.135,soggiacenza statica,7.4,55.735,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1305,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2010-06-01,63.135,soggiacenza statica,7.3,55.835,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2010-07-01,63.135,soggiacenza statica,7.3,55.835,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1307,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2010-08-01,63.135,soggiacenza statica,7.3,55.835,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2010-09-01,63.135,soggiacenza statica,7.15,55.985,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2010-10-01,63.135,soggiacenza statica,7.3,55.835,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2010-11-01,63.135,soggiacenza statica,7.2,55.935,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1311,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2010-12-01,63.135,soggiacenza statica,5.9,57.235,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2011-01-01,63.135,soggiacenza statica,7.4,55.735,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1313,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2011-02-01,63.135,soggiacenza statica,7.2,55.935,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2011-04-01,63.135,soggiacenza statica,7.4,55.735,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2011-05-01,63.135,soggiacenza statica,7.6,55.535,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1316,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2011-06-01,63.135,soggiacenza statica,7.2,55.935,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2011-07-01,63.135,soggiacenza statica,6.9,56.235,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1318,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2011-08-01,63.135,soggiacenza statica,6.9,56.235,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1319,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2011-09-01,63.135,soggiacenza statica,6.7,56.435,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2011-10-01,63.135,soggiacenza statica,7.2,55.935,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2011-11-01,63.135,soggiacenza statica,7.0,56.135,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1322,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2011-12-01,63.135,soggiacenza statica,7.0,56.135,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1323,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2012-01-01,63.135,soggiacenza statica,7.5,55.635,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2012-02-01,63.135,soggiacenza statica,7.15,55.985,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2012-03-01,63.135,soggiacenza statica,7.3,55.835,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2012-04-01,63.135,soggiacenza statica,7.45,55.685,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2012-05-01,63.135,soggiacenza statica,7.58,55.555,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2012-06-01,63.135,soggiacenza statica,8.1,55.035,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2012-07-01,63.135,soggiacenza statica,7.5,55.635,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2012-08-01,63.135,soggiacenza statica,8.0,55.135,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2012-09-01,63.135,soggiacenza statica,8.0,55.135,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2012-10-01,63.135,soggiacenza statica,7.5,55.635,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2012-11-01,63.135,soggiacenza statica,7.5,55.635,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2012-12-01,63.135,soggiacenza statica,8.1,55.035,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1335,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2013-01-07,63.135,soggiacenza statica,7.6,55.535,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2013-02-01,63.135,soggiacenza statica,8.4,54.735,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1337,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2013-03-01,63.135,soggiacenza statica,8.0,55.135,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1338,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2013-04-01,63.135,soggiacenza statica,7.6,55.535,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2013-05-01,63.135,soggiacenza statica,7.36,55.775,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1340,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2013-06-03,63.135,soggiacenza statica,7.35,55.785,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2013-07-01,63.135,soggiacenza statica,7.6,55.535,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2013-08-01,63.135,soggiacenza statica,7.1,56.035,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2013-09-02,63.135,soggiacenza statica,7.4,55.735,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2013-10-01,63.135,soggiacenza statica,7.3,55.835,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2013-11-04,63.135,soggiacenza statica,7.1,56.035,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2013-12-02,63.135,soggiacenza statica,7.15,55.985,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2014-01-01,63.135,soggiacenza statica,7.3,55.835,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2014-02-01,63.135,soggiacenza statica,7.7,55.435,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1349,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2014-03-01,63.135,soggiacenza statica,7.7,55.435,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2014-04-01,63.135,soggiacenza statica,7.3,55.835,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1351,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2014-05-01,63.135,soggiacenza statica,7.5,55.635,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2014-06-17,63.135,soggiacenza statica,7.05,56.085,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2014-07-01,63.135,soggiacenza statica,6.9,56.235,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1354,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2014-08-01,63.135,soggiacenza statica,6.8,56.335,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1355,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2014-09-01,63.135,soggiacenza statica,7.1,56.035,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2014-10-01,63.135,soggiacenza statica,7.3,55.835,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2014-11-01,63.135,soggiacenza statica,7.0,56.135,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1358,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2014-12-01,63.135,soggiacenza statica,8.6,54.535,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2015-01-01,63.135,soggiacenza statica,6.8,56.335,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2015-02-01,63.135,soggiacenza statica,6.94,56.195,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2015-03-01,63.135,soggiacenza statica,7.0,56.135,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2015-04-01,63.135,soggiacenza statica,7.24,55.895,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2015-05-01,63.135,soggiacenza statica,7.14,55.995,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2015-06-01,63.135,soggiacenza statica,7.4,55.735,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1365,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2015-07-01,63.135,soggiacenza statica,7.14,55.995,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2015-08-01,63.135,soggiacenza statica,7.1,56.035,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2015-09-01,63.135,soggiacenza statica,6.9,56.235,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1368,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2015-10-01,63.135,soggiacenza statica,7.1,56.035,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1369,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2015-11-01,63.135,soggiacenza statica,7.04,56.095,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2015-12-01,63.135,soggiacenza statica,7.14,55.995,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1371,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2016-01-01,63.135,soggiacenza statica,7.29,55.845,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2016-02-01,63.135,soggiacenza statica,7.54,55.595,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2016-03-01,63.135,soggiacenza statica,7.44,55.695,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2016-04-01,63.135,soggiacenza statica,7.54,55.595,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1375,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2016-05-01,63.135,soggiacenza statica,7.734999999999999,55.4,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1376,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2016-06-01,63.135,soggiacenza statica,7.59,55.545,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1377,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2016-07-01,63.135,soggiacenza statica,7.69,55.445,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1378,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2016-08-01,63.135,soggiacenza statica,7.84,55.295,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1379,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2016-09-01,63.135,soggiacenza statica,7.34,55.795,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2016-10-01,63.135,soggiacenza statica,7.79,55.345,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1381,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2016-11-01,63.135,soggiacenza statica,7.445,55.69,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2016-12-01,63.135,soggiacenza statica,7.84,55.295,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2017-01-01,63.135,soggiacenza statica,8.29,54.845,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1384,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2017-03-01,63.135,soggiacenza statica,7.72,55.415,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1385,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2017-04-01,63.135,soggiacenza statica,8.495,54.64,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1386,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2017-05-01,63.135,soggiacenza statica,7.79,55.345,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1387,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2017-06-01,63.135,soggiacenza statica,8.19,54.945,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2017-07-01,63.135,soggiacenza statica,8.19,54.945,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1389,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2017-08-01,63.135,soggiacenza statica,7.72,55.415,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1390,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2017-09-01,63.135,soggiacenza statica,7.89,55.245,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1391,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2017-10-01,63.135,soggiacenza statica,7.445,55.69,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1392,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2017-11-01,63.135,soggiacenza statica,7.62,55.515,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2017-12-01,63.135,soggiacenza statica,7.79,55.345,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1394,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2018-01-01,63.135,soggiacenza statica,7.89,55.245,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1395,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2018-02-01,63.135,soggiacenza statica,7.77,55.365,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2018-03-01,63.135,soggiacenza statica,7.765,55.370000000000005,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2018-04-01,63.135,soggiacenza statica,8.29,54.845,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1398,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2018-05-01,63.135,soggiacenza statica,7.72,55.415,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1399,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2018-06-01,63.135,soggiacenza statica,8.0,55.135,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2018-07-01,63.135,soggiacenza statica,8.57,54.565,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2018-08-01,63.135,soggiacenza statica,7.39,55.745,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1402,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2018-09-01,63.135,soggiacenza statica,7.19,55.945,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1403,LO,CASTIGLIONE D'ADDA,PO0980140U0003,2018-10-01,63.135,soggiacenza statica,7.37,55.765,7.2775,7.79,55.345,55.8575,0.5125000000000028,54.576249999999995,56.626250000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
