,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Unnamed: 17,Unnamed: 18,Etichette di riga,1Q_PIEZO.1,3Q_PIEZO.1,1Q_SOGG.1,3Q_SOGG.1
2664,CO,ROVELLO PORRO,PO0132020U0003,2010-04-01,234.592,soggiacenza statica,53.7,180.892,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2665,CO,ROVELLO PORRO,PO0132020U0003,2010-05-01,234.592,soggiacenza statica,56.1,178.492,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2666,CO,ROVELLO PORRO,PO0132020U0003,2010-06-01,234.592,soggiacenza statica,56.0,178.592,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2667,CO,ROVELLO PORRO,PO0132020U0003,2010-07-01,234.592,soggiacenza statica,52.4,182.192,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2668,CO,ROVELLO PORRO,PO0132020U0003,2010-08-01,234.592,soggiacenza statica,52.3,182.292,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2669,CO,ROVELLO PORRO,PO0132020U0003,2010-09-01,234.592,soggiacenza statica,52.4,182.192,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2670,CO,ROVELLO PORRO,PO0132020U0003,2010-10-01,234.592,soggiacenza statica,51.1,183.492,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2671,CO,ROVELLO PORRO,PO0132020U0003,2010-11-01,234.592,soggiacenza statica,51.0,183.592,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2672,CO,ROVELLO PORRO,PO0132020U0003,2010-12-01,234.592,soggiacenza statica,49.8,184.792,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2673,CO,ROVELLO PORRO,PO0132020U0003,2011-01-01,234.592,soggiacenza statica,49.8,184.792,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2674,CO,ROVELLO PORRO,PO0132020U0003,2011-02-01,234.592,soggiacenza statica,49.6,184.992,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2675,CO,ROVELLO PORRO,PO0132020U0003,2011-03-01,234.592,soggiacenza statica,47.6,186.992,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2676,CO,ROVELLO PORRO,PO0132020U0003,2011-04-01,234.592,soggiacenza statica,47.7,186.892,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2677,CO,ROVELLO PORRO,PO0132020U0003,2011-05-02,234.592,soggiacenza statica,47.5,187.092,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2678,CO,ROVELLO PORRO,PO0132020U0003,2011-06-01,234.592,soggiacenza statica,47.5,187.092,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2679,CO,ROVELLO PORRO,PO0132020U0003,2011-07-01,234.592,soggiacenza statica,47.3,187.292,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2680,CO,ROVELLO PORRO,PO0132020U0003,2011-08-30,234.592,soggiacenza statica,47.9,186.692,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2681,CO,ROVELLO PORRO,PO0132020U0003,2011-09-09,234.592,soggiacenza statica,47.7,186.892,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2682,CO,ROVELLO PORRO,PO0132020U0003,2011-10-18,234.592,soggiacenza statica,48.36,186.232,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2683,CO,ROVELLO PORRO,PO0132020U0003,2011-12-01,234.592,soggiacenza statica,48.2,186.392,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2684,CO,ROVELLO PORRO,PO0132020U0003,2012-01-01,234.592,soggiacenza statica,48.4,186.192,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2685,CO,ROVELLO PORRO,PO0132020U0003,2012-02-01,234.592,soggiacenza statica,49.6,184.992,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2686,CO,ROVELLO PORRO,PO0132020U0003,2012-03-01,234.592,soggiacenza statica,50.1,184.492,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2687,CO,ROVELLO PORRO,PO0132020U0003,2012-04-01,234.592,soggiacenza statica,50.2,184.392,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2688,CO,ROVELLO PORRO,PO0132020U0003,2012-05-01,234.592,soggiacenza statica,50.6,183.992,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2689,CO,ROVELLO PORRO,PO0132020U0003,2012-06-01,234.592,soggiacenza statica,49.6,184.992,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2690,CO,ROVELLO PORRO,PO0132020U0003,2012-07-01,234.592,soggiacenza statica,51.5,183.092,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2691,CO,ROVELLO PORRO,PO0132020U0003,2012-08-31,234.592,soggiacenza statica,51.3,183.292,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2692,CO,ROVELLO PORRO,PO0132020U0003,2012-09-30,234.592,soggiacenza statica,51.5,183.092,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2693,CO,ROVELLO PORRO,PO0132020U0003,2012-10-31,234.592,soggiacenza statica,51.7,182.892,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2694,CO,ROVELLO PORRO,PO0132020U0003,2013-01-31,234.592,soggiacenza statica,52.7,181.892,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2695,CO,ROVELLO PORRO,PO0132020U0003,2013-03-31,234.592,soggiacenza statica,52.6,181.992,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2696,CO,ROVELLO PORRO,PO0132020U0003,2013-04-30,234.592,soggiacenza statica,52.5,182.092,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2697,CO,ROVELLO PORRO,PO0132020U0003,2013-05-31,234.592,soggiacenza statica,52.4,182.192,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2698,CO,ROVELLO PORRO,PO0132020U0003,2013-06-01,234.592,soggiacenza statica,52.3,182.292,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2699,CO,ROVELLO PORRO,PO0132020U0003,2013-07-01,234.592,soggiacenza statica,52.3,182.292,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2700,CO,ROVELLO PORRO,PO0132020U0003,2013-08-01,234.592,soggiacenza statica,51.3,183.292,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2701,CO,ROVELLO PORRO,PO0132020U0003,2013-09-01,234.592,soggiacenza statica,51.4,183.192,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2702,CO,ROVELLO PORRO,PO0132020U0003,2013-10-01,234.592,soggiacenza statica,51.4,183.192,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2703,CO,ROVELLO PORRO,PO0132020U0003,2013-11-01,234.592,soggiacenza statica,51.8,182.792,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2704,CO,ROVELLO PORRO,PO0132020U0003,2013-12-01,234.592,soggiacenza statica,51.2,183.392,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2705,CO,ROVELLO PORRO,PO0132020U0003,2014-01-01,234.592,soggiacenza statica,51.1,183.492,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2706,CO,ROVELLO PORRO,PO0132020U0003,2014-02-01,234.592,soggiacenza statica,50.0,184.592,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2707,CO,ROVELLO PORRO,PO0132020U0003,2014-03-01,234.592,soggiacenza statica,49.1,185.492,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2708,CO,ROVELLO PORRO,PO0132020U0003,2014-05-01,234.592,soggiacenza statica,47.9,186.692,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2709,CO,ROVELLO PORRO,PO0132020U0003,2014-06-01,234.592,soggiacenza statica,47.8,186.792,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2710,CO,ROVELLO PORRO,PO0132020U0003,2014-07-01,234.592,soggiacenza statica,47.6,186.992,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2711,CO,ROVELLO PORRO,PO0132020U0003,2014-08-01,234.592,soggiacenza statica,47.3,187.292,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2712,CO,ROVELLO PORRO,PO0132020U0003,2014-09-01,234.592,soggiacenza statica,47.2,187.392,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2713,CO,ROVELLO PORRO,PO0132020U0003,2014-10-01,234.592,soggiacenza statica,47.0,187.592,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2714,CO,ROVELLO PORRO,PO0132020U0003,2014-11-01,234.592,soggiacenza statica,47.0,187.592,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2715,CO,ROVELLO PORRO,PO0132020U0003,2014-12-01,234.592,soggiacenza statica,46.0,188.592,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2716,CO,ROVELLO PORRO,PO0132020U0003,2015-01-01,234.592,soggiacenza statica,46.0,188.592,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2717,CO,ROVELLO PORRO,PO0132020U0003,2015-02-01,234.592,soggiacenza statica,43.2,191.392,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2718,CO,ROVELLO PORRO,PO0132020U0003,2015-03-01,234.592,soggiacenza statica,43.2,191.392,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2719,CO,ROVELLO PORRO,PO0132020U0003,2015-04-01,234.592,soggiacenza statica,43.9,190.692,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2720,CO,ROVELLO PORRO,PO0132020U0003,2015-05-01,234.592,soggiacenza statica,44.5,190.092,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2721,CO,ROVELLO PORRO,PO0132020U0003,2015-06-01,234.592,soggiacenza statica,44.4,190.192,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2722,CO,ROVELLO PORRO,PO0132020U0003,2015-07-01,234.592,soggiacenza statica,44.7,189.892,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2723,CO,ROVELLO PORRO,PO0132020U0003,2015-08-01,234.592,soggiacenza statica,44.7,189.892,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2724,CO,ROVELLO PORRO,PO0132020U0003,2015-09-01,234.592,soggiacenza statica,45.2,189.392,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2725,CO,ROVELLO PORRO,PO0132020U0003,2015-10-01,234.592,soggiacenza statica,45.4,189.192,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2726,CO,ROVELLO PORRO,PO0132020U0003,2016-02-01,234.592,soggiacenza statica,46.3,188.292,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2727,CO,ROVELLO PORRO,PO0132020U0003,2016-03-01,234.592,soggiacenza statica,46.3,188.292,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2728,CO,ROVELLO PORRO,PO0132020U0003,2016-04-01,234.592,soggiacenza statica,47.1,187.492,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2729,CO,ROVELLO PORRO,PO0132020U0003,2016-05-01,234.592,soggiacenza statica,47.7,186.892,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2730,CO,ROVELLO PORRO,PO0132020U0003,2016-06-01,234.592,soggiacenza statica,48.2,186.392,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2731,CO,ROVELLO PORRO,PO0132020U0003,2016-07-01,234.592,soggiacenza statica,48.5,186.092,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2732,CO,ROVELLO PORRO,PO0132020U0003,2016-08-01,234.592,soggiacenza statica,48.6,185.992,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2733,CO,ROVELLO PORRO,PO0132020U0003,2016-09-01,234.592,soggiacenza statica,48.7,185.892,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2734,CO,ROVELLO PORRO,PO0132020U0003,2016-10-01,234.592,soggiacenza statica,48.7,185.892,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2735,CO,ROVELLO PORRO,PO0132020U0003,2016-11-01,234.592,soggiacenza statica,49.4,185.192,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2736,CO,ROVELLO PORRO,PO0132020U0003,2016-12-01,234.592,soggiacenza statica,49.6,184.992,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2737,CO,ROVELLO PORRO,PO0132020U0003,2017-01-16,234.592,soggiacenza statica,49.7,184.892,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2738,CO,ROVELLO PORRO,PO0132020U0003,2017-02-01,234.592,soggiacenza statica,53.6,180.992,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2739,CO,ROVELLO PORRO,PO0132020U0003,2017-03-15,234.592,soggiacenza statica,50.1,184.492,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2740,CO,ROVELLO PORRO,PO0132020U0003,2017-04-28,234.592,soggiacenza statica,50.7,183.892,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2741,CO,ROVELLO PORRO,PO0132020U0003,2017-05-30,234.592,soggiacenza statica,51.3,183.292,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2742,CO,ROVELLO PORRO,PO0132020U0003,2017-06-29,234.592,soggiacenza statica,51.3,183.292,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2743,CO,ROVELLO PORRO,PO0132020U0003,2017-08-01,234.592,soggiacenza statica,51.3,183.292,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2744,CO,ROVELLO PORRO,PO0132020U0003,2017-09-07,234.592,soggiacenza statica,51.5,183.092,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2745,CO,ROVELLO PORRO,PO0132020U0003,2017-10-04,234.592,soggiacenza statica,55.2,179.392,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2746,CO,ROVELLO PORRO,PO0132020U0003,2017-11-07,234.592,soggiacenza statica,51.8,182.792,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2747,CO,ROVELLO PORRO,PO0132020U0003,2017-12-06,234.592,soggiacenza statica,52.6,181.992,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2748,CO,ROVELLO PORRO,PO0132020U0003,2018-01-04,234.592,soggiacenza statica,52.9,181.692,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2749,CO,ROVELLO PORRO,PO0132020U0003,2018-02-02,234.592,soggiacenza statica,52.9,181.692,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2750,CO,ROVELLO PORRO,PO0132020U0003,2018-03-08,234.592,soggiacenza statica,53.6,180.992,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2751,CO,ROVELLO PORRO,PO0132020U0003,2018-04-04,234.592,soggiacenza statica,53.6,180.992,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
2752,CO,ROVELLO PORRO,PO0132020U0003,2018-05-07,234.592,soggiacenza statica,53.4,181.192,48.037499999999994,54.8125,179.77949999999998,186.55450000000002,6.775000000000034,169.61699999999993,196.71700000000007,,,,,,,,,
