,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Etichette di riga,1Q_SOGG.1,3Q_SOGG.1,1Q_PIEZO.1,3Q_PIEZO.1,Unnamed: 22,Unnamed: 23,Etichette di colonna,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
96,LO,BERTONICO,PO098002NR0045,2011-03-22,65.153,soggiacenza statica,9.57,55.583,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,LO,BERTONICO,PO098002NR0045,2011-04-28,65.153,soggiacenza statica,9.71,55.443,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,LO,BERTONICO,PO098002NR0045,2011-05-19,65.153,soggiacenza statica,9.67,55.483,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,LO,BERTONICO,PO098002NR0045,2011-06-28,65.153,soggiacenza statica,9.57,55.583,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,LO,BERTONICO,PO098002NR0045,2011-07-28,65.153,soggiacenza statica,9.45,55.703,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,LO,BERTONICO,PO098002NR0045,2011-08-25,65.153,soggiacenza statica,9.42,55.733,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,LO,BERTONICO,PO098002NR0045,2011-09-22,65.153,soggiacenza statica,9.51,55.643,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,LO,BERTONICO,PO098002NR0045,2011-10-18,65.153,soggiacenza statica,9.63,55.523,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,LO,BERTONICO,PO098002NR0045,2011-11-23,65.153,soggiacenza statica,9.62,55.533,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,LO,BERTONICO,PO098002NR0045,2011-12-15,65.153,soggiacenza statica,9.71,55.443,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,LO,BERTONICO,PO098002NR0045,2012-01-16,65.153,soggiacenza statica,9.83,55.323,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,LO,BERTONICO,PO098002NR0045,2012-02-23,65.153,soggiacenza statica,9.91,55.243,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,LO,BERTONICO,PO098002NR0045,2012-03-29,65.153,soggiacenza statica,10.02,55.133,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,LO,BERTONICO,PO098002NR0045,2012-04-28,65.153,soggiacenza statica,10.01,55.143,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,LO,BERTONICO,PO098002NR0045,2012-05-31,65.153,soggiacenza statica,10.05,55.103,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,LO,BERTONICO,PO098002NR0045,2012-06-04,65.153,soggiacenza statica,10.0,55.153,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,LO,BERTONICO,PO098002NR0045,2012-07-06,65.153,soggiacenza statica,9.73,55.423,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,LO,BERTONICO,PO098002NR0045,2012-08-07,65.153,soggiacenza statica,9.64,55.513,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,LO,BERTONICO,PO098002NR0045,2012-09-19,65.153,soggiacenza statica,9.79,55.363,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,LO,BERTONICO,PO098002NR0045,2012-10-18,65.153,soggiacenza statica,9.79,55.363,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,LO,BERTONICO,PO098002NR0045,2012-11-20,65.153,soggiacenza statica,9.81,55.343,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,LO,BERTONICO,PO098002NR0045,2012-12-13,65.153,soggiacenza statica,9.98,55.173,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,LO,BERTONICO,PO098002NR0045,2013-01-17,65.153,soggiacenza statica,9.94,55.213,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,LO,BERTONICO,PO098002NR0045,2013-02-11,65.153,soggiacenza statica,9.92,55.233,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,LO,BERTONICO,PO098002NR0045,2013-03-20,65.153,soggiacenza statica,9.79,55.363,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,LO,BERTONICO,PO098002NR0045,2013-04-08,65.153,soggiacenza statica,9.75,55.403,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,LO,BERTONICO,PO098002NR0045,2013-05-06,65.153,soggiacenza statica,9.64,55.513,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,LO,BERTONICO,PO098002NR0045,2013-06-18,65.153,soggiacenza statica,9.61,55.543,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,LO,BERTONICO,PO098002NR0045,2013-07-10,65.153,soggiacenza statica,9.46,55.693,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,LO,BERTONICO,PO098002NR0045,2013-08-06,65.153,soggiacenza statica,9.39,55.763,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,LO,BERTONICO,PO098002NR0045,2013-09-20,65.153,soggiacenza statica,9.56,55.593,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,LO,BERTONICO,PO098002NR0045,2013-10-07,65.153,soggiacenza statica,9.69,55.463,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,LO,BERTONICO,PO098002NR0045,2013-11-26,65.153,soggiacenza statica,9.73,55.423,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,LO,BERTONICO,PO098002NR0045,2013-12-20,65.153,soggiacenza statica,9.87,55.283,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,LO,BERTONICO,PO098002NR0045,2014-01-23,65.153,soggiacenza statica,9.45,55.703,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,LO,BERTONICO,PO098002NR0045,2014-02-24,65.153,soggiacenza statica,9.5,55.653,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,LO,BERTONICO,PO098002NR0045,2014-03-17,65.153,soggiacenza statica,10.28,54.873,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,LO,BERTONICO,PO098002NR0045,2014-04-14,65.153,soggiacenza statica,9.82,55.333,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,LO,BERTONICO,PO098002NR0045,2014-05-19,65.153,soggiacenza statica,9.87,55.283,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,LO,BERTONICO,PO098002NR0045,2014-06-23,65.153,soggiacenza statica,9.6,55.553,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,LO,BERTONICO,PO098002NR0045,2014-07-15,65.153,soggiacenza statica,9.49,55.663,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,LO,BERTONICO,PO098002NR0045,2014-08-11,65.153,soggiacenza statica,9.48,55.673,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,LO,BERTONICO,PO098002NR0045,2014-09-17,65.153,soggiacenza statica,9.57,55.583,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,LO,BERTONICO,PO098002NR0045,2014-10-09,65.153,soggiacenza statica,9.65,55.503,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,LO,BERTONICO,PO098002NR0045,2014-11-19,65.153,soggiacenza statica,9.54,55.613,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,LO,BERTONICO,PO098002NR0045,2014-12-04,65.153,soggiacenza statica,9.62,55.533,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,LO,BERTONICO,PO098002NR0045,2015-01-21,65.153,soggiacenza statica,9.75,55.403,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,LO,BERTONICO,PO098002NR0045,2015-02-09,65.153,soggiacenza statica,9.72,55.433,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,LO,BERTONICO,PO098002NR0045,2015-03-19,65.153,soggiacenza statica,9.63,55.523,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,LO,BERTONICO,PO098002NR0045,2015-04-17,65.153,soggiacenza statica,9.81,55.343,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,LO,BERTONICO,PO098002NR0045,2015-05-15,65.153,soggiacenza statica,9.83,55.323,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,LO,BERTONICO,PO098002NR0045,2015-06-18,65.153,soggiacenza statica,9.39,55.763,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,LO,BERTONICO,PO098002NR0045,2015-07-30,65.153,soggiacenza statica,9.44,55.713,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,LO,BERTONICO,PO098002NR0045,2015-09-08,65.153,soggiacenza statica,9.47,55.683,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,LO,BERTONICO,PO098002NR0045,2015-10-13,65.153,soggiacenza statica,9.58,55.573,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,LO,BERTONICO,PO098002NR0045,2015-11-27,65.153,soggiacenza statica,9.64,55.513,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,LO,BERTONICO,PO098002NR0045,2015-12-17,65.153,soggiacenza statica,9.73,55.423,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,LO,BERTONICO,PO098002NR0045,2016-01-18,65.153,soggiacenza statica,9.83,55.323,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,LO,BERTONICO,PO098002NR0045,2016-02-19,65.153,soggiacenza statica,9.71,55.443,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,LO,BERTONICO,PO098002NR0045,2016-03-02,65.153,soggiacenza statica,9.7,55.453,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,LO,BERTONICO,PO098002NR0045,2016-04-07,65.153,soggiacenza statica,9.86,55.293,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,LO,BERTONICO,PO098002NR0045,2016-05-06,65.153,soggiacenza statica,9.9,55.253,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,LO,BERTONICO,PO098002NR0045,2016-06-17,65.153,soggiacenza statica,9.77,55.383,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,LO,BERTONICO,PO098002NR0045,2016-07-08,65.153,soggiacenza statica,9.66,55.493,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,LO,BERTONICO,PO098002NR0045,2016-08-04,65.153,soggiacenza statica,9.54,55.613,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,LO,BERTONICO,PO098002NR0045,2016-09-08,65.153,soggiacenza statica,9.48,55.673,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,LO,BERTONICO,PO098002NR0045,2016-10-07,65.153,soggiacenza statica,9.69,55.463,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,LO,BERTONICO,PO098002NR0045,2016-11-15,65.153,soggiacenza statica,9.85,55.303,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,LO,BERTONICO,PO098002NR0045,2016-12-12,65.153,soggiacenza statica,9.76,55.393,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,LO,BERTONICO,PO098002NR0045,2017-01-16,65.153,soggiacenza statica,9.78,55.373,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,LO,BERTONICO,PO098002NR0045,2017-02-16,65.153,soggiacenza statica,9.41,55.743,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,LO,BERTONICO,PO098002NR0045,2017-03-17,65.153,soggiacenza statica,9.9,55.253,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,LO,BERTONICO,PO098002NR0045,2017-04-10,65.153,soggiacenza statica,10.01,55.143,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,LO,BERTONICO,PO098002NR0045,2017-05-09,65.153,soggiacenza statica,9.93,55.223,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,LO,BERTONICO,PO098002NR0045,2017-06-16,65.153,soggiacenza statica,9.82,55.333,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,LO,BERTONICO,PO098002NR0045,2017-07-13,65.153,soggiacenza statica,9.73,55.423,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,LO,BERTONICO,PO098002NR0045,2017-08-23,65.153,soggiacenza statica,9.56,55.593,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,LO,BERTONICO,PO098002NR0045,2017-09-19,65.153,soggiacenza statica,9.58,55.573,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,LO,BERTONICO,PO098002NR0045,2017-10-11,65.153,soggiacenza statica,9.67,55.483,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,LO,BERTONICO,PO098002NR0045,2017-11-14,65.153,soggiacenza statica,9.78,55.373,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,LO,BERTONICO,PO098002NR0045,2017-12-13,65.153,soggiacenza statica,9.8,55.353,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,LO,BERTONICO,PO098002NR0045,2018-01-16,65.153,soggiacenza statica,9.78,55.373,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,LO,BERTONICO,PO098002NR0045,2018-02-16,65.153,soggiacenza statica,9.79,55.363,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,LO,BERTONICO,PO098002NR0045,2018-03-23,65.153,soggiacenza statica,9.69,55.463,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,LO,BERTONICO,PO098002NR0045,2018-04-24,65.153,soggiacenza statica,9.7,55.453,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,LO,BERTONICO,PO098002NR0045,2018-05-18,65.153,soggiacenza statica,9.74,55.413,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,LO,BERTONICO,PO098002NR0045,2018-06-21,65.153,soggiacenza statica,9.61,55.543,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,LO,BERTONICO,PO098002NR0045,2018-07-18,65.153,soggiacenza statica,9.58,55.573,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,LO,BERTONICO,PO098002NR0045,2018-08-23,65.153,soggiacenza statica,9.57,55.583,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,LO,BERTONICO,PO098002NR0045,2018-09-26,65.153,soggiacenza statica,9.66,55.493,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,LO,BERTONICO,PO098002NR0045,2018-10-23,65.153,soggiacenza statica,9.66,55.493,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,LO,BERTONICO,PO098002NR0045,2018-11-23,65.153,soggiacenza statica,9.66,55.493,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,LO,BERTONICO,PO098002NR0045,2018-12-14,65.153,soggiacenza statica,9.74,55.413,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,LO,BERTONICO,PO098002NR0045,2019-01-17,65.153,soggiacenza statica,9.92,55.233,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,LO,BERTONICO,PO098002NR0045,2019-02-13,65.153,soggiacenza statica,9.88,55.273,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,LO,BERTONICO,PO098002NR0045,2019-03-19,65.153,soggiacenza statica,10.05,55.103,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,LO,BERTONICO,PO098002NR0045,2019-04-12,65.153,soggiacenza statica,10.11,55.043,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,LO,BERTONICO,PO098002NR0045,2019-05-24,65.153,soggiacenza statica,9.97,55.183,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,LO,BERTONICO,PO098002NR0045,2019-06-27,65.153,soggiacenza statica,9.8,55.353,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,LO,BERTONICO,PO098002NR0045,2019-07-11,65.153,soggiacenza statica,8.99,56.163,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,LO,BERTONICO,PO098002NR0045,2019-08-06,65.153,soggiacenza statica,9.7,55.453,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,LO,BERTONICO,PO098002NR0045,2019-09-11,65.153,soggiacenza statica,9.61,55.543,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,LO,BERTONICO,PO098002NR0045,2019-10-18,65.153,soggiacenza statica,9.73,55.423,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,LO,BERTONICO,PO098002NR0045,2019-11-29,65.153,soggiacenza statica,9.35,55.803,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,LO,BERTONICO,PO098002NR0045,2019-12-19,65.153,soggiacenza statica,9.7,55.453,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,LO,BERTONICO,PO098002NR0045,2020-06-08,65.153,soggiacenza statica,9.82,55.333,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,LO,BERTONICO,PO098002NR0045,2020-07-24,65.153,soggiacenza statica,9.24,55.913,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,LO,BERTONICO,PO098002NR0045,2020-08-27,65.153,soggiacenza statica,9.71,55.443,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,LO,BERTONICO,PO098002NR0045,2020-09-16,65.153,soggiacenza statica,9.73,55.423,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,LO,BERTONICO,PO098002NR0045,2020-10-20,65.153,soggiacenza statica,9.76,55.393,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,LO,BERTONICO,PO098002NR0045,2020-12-22,65.153,soggiacenza statica,9.7,55.453,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,LO,BERTONICO,PO098002NR0045,2021-02-16,65.153,soggiacenza statica,9.66,55.493,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,LO,BERTONICO,PO098002NR0045,2021-04-19,65.153,soggiacenza statica,9.81,55.343,9.57,9.8,55.353,55.583,0.22999999999999687,55.00800000000001,55.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
