,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_PIEZO,3Q_PIEZO,INT_Q_PIEZO,INF,SUP,OUTLIER_PIEZO,1Q_SOGG,3Q_SOGG,Unnamed: 16,Unnamed: 17,Etichette di riga,1Q_PIEZO.1,3Q_PIEZO.1,1Q_SOGG.1,3Q_SOGG.1,Unnamed: 23,Unnamed: 24,Etichette di colonna,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
58,BG,ARCENE,PO0160110U0005,2017-08-25,156.265,soggiacenza statica,5.53,150.735,147.995,150.66,2.664999999999992,143.9975,153.325, ,5.6049999999999995,8.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,BG,ARCENE,PO0160110U0005,2017-09-29,156.265,soggiacenza statica,5.36,150.905,147.995,150.66,2.664999999999992,143.9975,153.325, ,5.6049999999999995,8.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,BG,ARCENE,PO0160110U0005,2017-10-27,156.265,soggiacenza statica,6.0,150.265,147.995,150.66,2.664999999999992,143.9975,153.325, ,5.6049999999999995,8.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,BG,ARCENE,PO0160110U0005,2017-11-30,156.265,soggiacenza statica,7.5,148.765,147.995,150.66,2.664999999999992,143.9975,153.325, ,5.6049999999999995,8.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,BG,ARCENE,PO0160110U0005,2017-12-15,156.265,soggiacenza statica,7.36,148.905,147.995,150.66,2.664999999999992,143.9975,153.325, ,5.6049999999999995,8.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,BG,ARCENE,PO0160110U0005,2018-01-30,156.265,soggiacenza statica,8.02,148.245,147.995,150.66,2.664999999999992,143.9975,153.325, ,5.6049999999999995,8.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,BG,ARCENE,PO0160110U0005,2018-02-23,156.265,soggiacenza statica,8.7,147.565,147.995,150.66,2.664999999999992,143.9975,153.325, ,5.6049999999999995,8.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,BG,ARCENE,PO0160110U0005,2018-03-27,156.265,soggiacenza statica,8.73,147.535,147.995,150.66,2.664999999999992,143.9975,153.325, ,5.6049999999999995,8.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,BG,ARCENE,PO0160110U0005,2018-04-20,156.265,soggiacenza statica,8.38,147.885,147.995,150.66,2.664999999999992,143.9975,153.325, ,5.6049999999999995,8.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,BG,ARCENE,PO0160110U0005,2018-05-16,156.265,soggiacenza statica,7.45,148.815,147.995,150.66,2.664999999999992,143.9975,153.325, ,5.6049999999999995,8.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,BG,ARCENE,PO0160110U0005,2018-06-22,156.265,soggiacenza statica,6.82,149.445,147.995,150.66,2.664999999999992,143.9975,153.325, ,5.6049999999999995,8.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,BG,ARCENE,PO0160110U0005,2018-07-30,156.265,soggiacenza statica,5.72,150.545,147.995,150.66,2.664999999999992,143.9975,153.325, ,5.6049999999999995,8.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,BG,ARCENE,PO0160110U0005,2018-08-28,156.265,soggiacenza statica,4.28,151.985,147.995,150.66,2.664999999999992,143.9975,153.325, ,5.6049999999999995,8.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,BG,ARCENE,PO0160110U0005,2018-12-18,156.265,soggiacenza statica,6.03,150.235,147.995,150.66,2.664999999999992,143.9975,153.325, ,5.6049999999999995,8.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,BG,ARCENE,PO0160110U0005,2019-01-25,156.265,soggiacenza statica,7.7,148.565,147.995,150.66,2.664999999999992,143.9975,153.325, ,5.6049999999999995,8.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,BG,ARCENE,PO0160110U0005,2019-02-20,156.265,soggiacenza statica,8.01,148.255,147.995,150.66,2.664999999999992,143.9975,153.325, ,5.6049999999999995,8.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,BG,ARCENE,PO0160110U0005,2019-03-19,156.265,soggiacenza statica,9.58,146.685,147.995,150.66,2.664999999999992,143.9975,153.325, ,5.6049999999999995,8.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,BG,ARCENE,PO0160110U0005,2019-04-30,156.265,soggiacenza statica,10.04,146.225,147.995,150.66,2.664999999999992,143.9975,153.325, ,5.6049999999999995,8.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,BG,ARCENE,PO0160110U0005,2019-05-20,156.265,soggiacenza statica,8.5,147.765,147.995,150.66,2.664999999999992,143.9975,153.325, ,5.6049999999999995,8.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,BG,ARCENE,PO0160110U0005,2019-06-27,156.265,soggiacenza statica,8.45,147.815,147.995,150.66,2.664999999999992,143.9975,153.325, ,5.6049999999999995,8.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,BG,ARCENE,PO0160110U0005,2019-07-23,156.265,soggiacenza statica,7.2,149.065,147.995,150.66,2.664999999999992,143.9975,153.325, ,5.6049999999999995,8.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,BG,ARCENE,PO0160110U0005,2019-09-13,156.265,soggiacenza statica,5.05,151.215,147.995,150.66,2.664999999999992,143.9975,153.325, ,5.6049999999999995,8.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,BG,ARCENE,PO0160110U0005,2019-10-15,156.265,soggiacenza statica,6.4,149.865,147.995,150.66,2.664999999999992,143.9975,153.325, ,5.6049999999999995,8.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,BG,ARCENE,PO0160110U0005,2019-12-12,156.265,soggiacenza statica,5.4,150.865,147.995,150.66,2.664999999999992,143.9975,153.325, ,5.6049999999999995,8.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,BG,ARCENE,PO0160110U0005,2020-01-22,156.265,soggiacenza statica,5.17,151.095,147.995,150.66,2.664999999999992,143.9975,153.325, ,5.6049999999999995,8.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,BG,ARCENE,PO0160110U0005,2020-02-13,156.265,soggiacenza statica,6.39,149.875,147.995,150.66,2.664999999999992,143.9975,153.325, ,5.6049999999999995,8.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,BG,ARCENE,PO0160110U0005,2020-06-19,156.265,soggiacenza statica,7.16,149.105,147.995,150.66,2.664999999999992,143.9975,153.325, ,5.6049999999999995,8.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,BG,ARCENE,PO0160110U0005,2020-08-27,156.265,soggiacenza statica,4.54,151.725,147.995,150.66,2.664999999999992,143.9975,153.325, ,5.6049999999999995,8.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,BG,ARCENE,PO0160110U0005,2020-09-21,156.265,soggiacenza statica,5.2,151.065,147.995,150.66,2.664999999999992,143.9975,153.325, ,5.6049999999999995,8.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,BG,ARCENE,PO0160110U0005,2020-10-14,156.265,soggiacenza statica,5.4,150.865,147.995,150.66,2.664999999999992,143.9975,153.325, ,5.6049999999999995,8.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,BG,ARCENE,PO0160110U0005,2021-01-29,156.265,soggiacenza statica,5.6,150.665,147.995,150.66,2.664999999999992,143.9975,153.325, ,5.6049999999999995,8.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,BG,ARCENE,PO0160110U0005,2021-02-19,156.265,soggiacenza statica,5.39,150.875,147.995,150.66,2.664999999999992,143.9975,153.325, ,5.6049999999999995,8.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,BG,ARCENE,PO0160110U0005,2021-03-09,156.265,soggiacenza statica,6.21,150.055,147.995,150.66,2.664999999999992,143.9975,153.325, ,5.6049999999999995,8.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,MI,BASIGLIO,PO0150150U0005,2009-01-15,100.73,soggiacenza statica,6.11,94.62,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,MI,BASIGLIO,PO0150150U0005,2009-02-15,100.73,soggiacenza statica,5.69,95.04,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,MI,BASIGLIO,PO0150150U0005,2009-03-15,100.73,soggiacenza statica,6.05,94.68,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,MI,BASIGLIO,PO0150150U0005,2009-04-15,100.73,soggiacenza statica,5.81,94.92,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,MI,BASIGLIO,PO0150150U0005,2009-05-15,100.73,soggiacenza statica,5.73,95.0,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,MI,BASIGLIO,PO0150150U0005,2009-06-15,100.73,soggiacenza statica,5.31,95.42,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,MI,BASIGLIO,PO0150150U0005,2009-07-15,100.73,soggiacenza statica,5.66,95.07,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,MI,BASIGLIO,PO0150150U0005,2009-09-15,100.73,soggiacenza statica,5.73,95.0,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,MI,BASIGLIO,PO0150150U0005,2009-10-15,100.73,soggiacenza statica,5.81,94.92,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,MI,BASIGLIO,PO0150150U0005,2010-01-01,100.73,soggiacenza statica,5.67,95.06,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,MI,BASIGLIO,PO0150150U0005,2010-03-01,100.73,soggiacenza statica,5.46,95.27,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,MI,BASIGLIO,PO0150150U0005,2010-04-01,100.73,soggiacenza statica,5.73,95.0,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,MI,BASIGLIO,PO0150150U0005,2010-05-01,100.73,soggiacenza statica,5.58,95.15,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,MI,BASIGLIO,PO0150150U0005,2010-06-01,100.73,soggiacenza statica,5.68,95.05,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,MI,BASIGLIO,PO0150150U0005,2010-09-01,100.73,soggiacenza statica,6.0,94.73,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,MI,BASIGLIO,PO0150150U0005,2010-10-01,100.73,soggiacenza statica,5.75,94.98,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,MI,BASIGLIO,PO0150150U0005,2010-11-01,100.73,soggiacenza statica,5.73,95.0,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,MI,BASIGLIO,PO0150150U0005,2010-12-01,100.73,soggiacenza statica,5.83,94.9,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,MI,BASIGLIO,PO0150150U0005,2011-01-01,100.73,soggiacenza statica,5.85,94.88,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,MI,BASIGLIO,PO0150150U0005,2011-02-01,100.73,soggiacenza statica,5.82,94.91,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,MI,BASIGLIO,PO0150150U0005,2011-03-01,100.73,soggiacenza statica,5.53,95.2,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,MI,BASIGLIO,PO0150150U0005,2011-04-01,100.73,soggiacenza statica,5.45,95.28,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,MI,BASIGLIO,PO0150150U0005,2011-05-01,100.73,soggiacenza statica,5.89,94.84,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,MI,BASIGLIO,PO0150150U0005,2011-06-01,100.73,soggiacenza statica,5.94,94.79,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,MI,BASIGLIO,PO0150150U0005,2011-07-01,100.73,soggiacenza statica,5.48,95.25,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,MI,BASIGLIO,PO0150150U0005,2011-09-01,100.73,soggiacenza statica,5.4,95.33,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,MI,BASIGLIO,PO0150150U0005,2011-10-01,100.73,soggiacenza statica,6.01,94.72,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,MI,BASIGLIO,PO0150150U0005,2011-11-01,100.73,soggiacenza statica,6.12,94.61,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,MI,BASIGLIO,PO0150150U0005,2011-12-01,100.73,soggiacenza statica,5.59,95.14,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,MI,BASIGLIO,PO0150150U0005,2012-01-01,100.73,soggiacenza statica,5.66,95.07,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,MI,BASIGLIO,PO0150150U0005,2012-02-01,100.73,soggiacenza statica,5.68,95.05,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,MI,BASIGLIO,PO0150150U0005,2012-03-01,100.73,soggiacenza statica,5.76,94.97,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,MI,BASIGLIO,PO0150150U0005,2012-04-01,100.73,soggiacenza statica,5.56,95.17,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,MI,BASIGLIO,PO0150150U0005,2012-05-01,100.73,soggiacenza statica,6.18,94.55,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,MI,BASIGLIO,PO0150150U0005,2012-06-01,100.73,soggiacenza statica,4.28,96.45,94.7525,95.2075,0.4549999999999983,94.07,95.6625,OUTLIER,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,MI,BASIGLIO,PO0150150U0005,2012-07-01,100.73,soggiacenza statica,5.07,95.66,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,MI,BASIGLIO,PO0150150U0005,2012-08-10,100.73,soggiacenza statica,5.21,95.52,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,MI,BASIGLIO,PO0150150U0005,2012-09-30,100.73,soggiacenza statica,4.26,96.47,94.7525,95.2075,0.4549999999999983,94.07,95.6625,OUTLIER,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,MI,BASIGLIO,PO0150150U0005,2012-10-31,100.73,soggiacenza statica,5.75,94.98,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,MI,BASIGLIO,PO0150150U0005,2012-11-30,100.73,soggiacenza statica,6.02,94.71,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,MI,BASIGLIO,PO0150150U0005,2012-12-31,100.73,soggiacenza statica,5.95,94.78,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,MI,BASIGLIO,PO0150150U0005,2013-01-04,100.73,soggiacenza statica,5.76,94.97,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,MI,BASIGLIO,PO0150150U0005,2013-02-18,100.73,soggiacenza statica,6.13,94.6,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,MI,BASIGLIO,PO0150150U0005,2013-03-07,100.73,soggiacenza statica,6.09,94.64,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,MI,BASIGLIO,PO0150150U0005,2013-04-18,100.73,soggiacenza statica,5.88,94.85,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,MI,BASIGLIO,PO0150150U0005,2013-05-14,100.73,soggiacenza statica,5.81,94.92,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,MI,BASIGLIO,PO0150150U0005,2013-06-19,100.73,soggiacenza statica,5.67,95.06,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,MI,BASIGLIO,PO0150150U0005,2013-09-01,100.73,soggiacenza statica,5.69,95.04,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,MI,BASIGLIO,PO0150150U0005,2013-10-01,100.73,soggiacenza statica,5.92,94.81,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,MI,BASIGLIO,PO0150150U0005,2013-11-01,100.73,soggiacenza statica,5.51,95.22,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,MI,BASIGLIO,PO0150150U0005,2013-12-20,100.73,soggiacenza statica,6.19,94.54,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,MI,BASIGLIO,PO0150150U0005,2014-01-15,100.73,soggiacenza statica,6.37,94.36,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,MI,BASIGLIO,PO0150150U0005,2014-02-15,100.73,soggiacenza statica,6.26,94.47,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,MI,BASIGLIO,PO0150150U0005,2014-03-15,100.73,soggiacenza statica,6.41,94.32,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,MI,BASIGLIO,PO0150150U0005,2014-04-15,100.73,soggiacenza statica,6.31,94.42,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,MI,BASIGLIO,PO0150150U0005,2014-05-15,100.73,soggiacenza statica,5.79,94.94,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,MI,BASIGLIO,PO0150150U0005,2014-06-15,100.73,soggiacenza statica,5.88,94.85,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,MI,BASIGLIO,PO0150150U0005,2014-07-01,100.73,soggiacenza statica,6.14,94.59,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,MI,BASIGLIO,PO0150150U0005,2014-09-01,100.73,soggiacenza statica,5.24,95.49,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,MI,BASIGLIO,PO0150150U0005,2014-10-01,100.73,soggiacenza statica,5.37,95.36,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,MI,BASIGLIO,PO0150150U0005,2014-11-01,100.73,soggiacenza statica,3.03,97.7,94.7525,95.2075,0.4549999999999983,94.07,95.6625,OUTLIER,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,MI,BASIGLIO,PO0150150U0005,2014-12-01,100.73,soggiacenza statica,3.17,97.56,94.7525,95.2075,0.4549999999999983,94.07,95.6625,OUTLIER,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,MI,BASIGLIO,PO0150150U0005,2015-01-01,100.73,soggiacenza statica,3.31,97.42,94.7525,95.2075,0.4549999999999983,94.07,95.6625,OUTLIER,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,MI,BASIGLIO,PO0150150U0005,2015-02-01,100.73,soggiacenza statica,4.35,96.38,94.7525,95.2075,0.4549999999999983,94.07,95.6625,OUTLIER,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,MI,BASIGLIO,PO0150150U0005,2015-03-01,100.73,soggiacenza statica,5.0,95.73,94.7525,95.2075,0.4549999999999983,94.07,95.6625,OUTLIER,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,MI,BASIGLIO,PO0150150U0005,2015-04-01,100.73,soggiacenza statica,5.82,94.91,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,MI,BASIGLIO,PO0150150U0005,2015-05-01,100.73,soggiacenza statica,5.85,94.88,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,MI,BASIGLIO,PO0150150U0005,2015-06-01,100.73,soggiacenza statica,6.09,94.64,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,MI,BASIGLIO,PO0150150U0005,2015-08-01,100.73,soggiacenza statica,6.28,94.45,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,MI,BASIGLIO,PO0150150U0005,2015-09-01,100.73,soggiacenza statica,6.11,94.62,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,MI,BASIGLIO,PO0150150U0005,2015-10-01,100.73,soggiacenza statica,5.45,95.28,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,MI,BASIGLIO,PO0150150U0005,2015-11-01,100.73,soggiacenza statica,5.45,95.28,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,MI,BASIGLIO,PO0150150U0005,2015-12-01,100.73,soggiacenza statica,5.97,94.76,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,MI,BASIGLIO,PO0150150U0005,2016-01-01,100.73,soggiacenza statica,6.08,94.65,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,MI,BASIGLIO,PO0150150U0005,2016-02-01,100.73,soggiacenza statica,6.02,94.71,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,MI,BASIGLIO,PO0150150U0005,2016-03-01,100.73,soggiacenza statica,5.98,94.75,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,MI,BASIGLIO,PO0150150U0005,2016-04-01,100.73,soggiacenza statica,6.0,94.73,94.7525,95.2075,0.4549999999999983,94.07,95.6625, ,5.5225,5.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
