DATA,PO012002NU0008,PO012026NU3021,PO0120500RZ001,PO012070NU1007,PO0120750R2020,PO0120790RZ001,PO012090NU2009,PO0121180U0005,PO012119NUP001,PO012123NUP001,PO0121300RZ001,PO012136NUZ001,PO0130230U0003,PO0130280U0009,PO013029NU0003,PO0130460U0001,PO013064NU0002,PO0131310U0001,PO0131330U0009,PO013138NU0001,PO013143NUP001,PO0131590U0001,PO0150020U0005,PO0150020U0014,PO0150150U0001,PO015019NR0001,PO015041NR0075,PO015051NR0012,PO015060NU0070,PO015062NR0071,PO0150870U0001,PO0151080U0002,PO015113NUP001,PO015140NR0109,PO015146NU1120,PO015146NU1313,PO015146NU1353,PO015146NU1378,PO015146NU1379,PO015146NU1435,PO015146NU1489,PO015146NU1496,PO015146NU1534,PO015146NU1536,PO015146NU1557,PO015173NR0001,PO0151810U0001,PO015194NU0017,PO0152020U0025,PO0152060U0004,PO0152100U0004,PO015211NUP001,PO015219NU0009,PO0152210U0001,PO0152350U0001,PO015243NUP001,PO015247NR0185,PO0152490U0002,PO0160240R0296,PO0160280R0003,PO016042NU0001,PO0160750U0003,PO0160760R1284,PO0160890R0001,PO0160980R0009,PO0161150U0002,PO016117NU0001,PO0161220R0519,PO016123NU0001,PO0161290R0001,PO0161530R0004,PO0161570R3380,PO0161770U0001,PO0161830R0003,PO0162120R0001,PO0162130R0002,PO016219NUP001,PO017013NRP001,PO0170290RC490,PO0170290UB135,PO017029NR0001,PO017029NR0003,PO017029NU0001,PO0170340RC481,PO0170340RC483,PO017037NRP001,PO0170400RC511,PO0170450RC542,PO0170600UC013,PO0170710RC478,PO017073NUP001,PO0170860UC579,PO0170880RC541,PO0171130RC561,PO017113NRD106,PO0171140UC023,PO0171220R0001,PO017122NRP001,PO0171660UC529,PO0171960RC629,PO018003NR0009,PO0180130U0005,PO018014NRP001,PO018032NR0001,PO0180350U0002,PO018039NR0001,PO018039NRP001,PO018043NUP001,PO0180470U0001,PO018047NR0001,PO0180480U0004,PO018048NRP001,PO0180490U0003,PO0180500U0002,PO018062NRD002,PO018065NRG001,PO018068NRP001,PO0180690U0002,PO018072NUP001,PO0180810U0111,PO0180880U0001,PO0181100U0111,PO0181140U0002,PO0181150U0006,PO0181180U0019,PO0181220U0001,PO018146NRP001,PO018147NUP001,PO0181550U0001,PO018162NUP001,PO018173NUP001,PO018176NUP001,PO0181770U0020,PO018180NUP001,PO019027NRA001,PO019033NRA001,PO019035NRA001,PO019036NUA001,PO019040NRA001,PO019047NRA001,PO019051NRA001,PO019056NRA001,PO019065NRA001,PO019070NRA001,PO019071NRA001,PO019077NRA001,PO019083NRA001,PO019084NRA002,PO019088NRP001,PO019089NUA001,PO019091NRA001,PO019094NU0944,PO019103NRA001,PO019110NRA001,PO0200030R0002,PO020004NR0001,PO0200150R0002,PO0200170R0001,PO020017NU0005,PO020018NU0004,PO0200210R0045,PO020021NRP001,PO020023NUP001,PO0200240R0001,PO0200270R0053,PO0200280R0056,PO0200290R0002,PO020030NU0004,PO0200310R0062,PO020032NR0001,PO0200330R0002,PO020034NU0002,PO0200370R0002,PO0200400R0001,PO0200420R0001,PO0200510R0002,PO0200530R0089,PO0200570U0002,PO020061NR0001,PO020061NUP001,PO020063NU0002,PO0200650R0002,PO0200700R0002,PO0200720R0001,PO0970200U0002,PO0970200U0003,PO0970440U0002,PO0970480U0001,PO0970610U0015,PO098002NR0045,PO098003NR0063,PO098008NR0025,PO0980100U0007,PO0980110U0001,PO0980180U0001,PO0980200U0003,PO098024NR0087,PO098025NR0110,PO098026NR0074,PO098031NR0333,PO0980320U0002,PO098049NR0141,PO0980510U0001,PO098052NR0037,PO0980600U0001,PO1080210U0002,PO108023NU0003,PO1080310U0001,PO108033NR0142,PO108033NU0243,PO1080350U0024,PO1080390U0026,PO1080520U0016,PO098017NR0063,PO0980530U0003,PO0980610U0001,CAP-0151750003,CAP-0151750289,CAP-0152050004,CAP-0152050138,CAP-0152050140,CAP-0151910009,CAP-0150500002,CAP-0151150001,CAP-0152020001,CAP-0152020002,CAP-0150150005,CAP-0151250001,CAP-0151250004,CAP-0151400003,CAP-0151590002,CAP-0151590004,CAP-0151890001,CAP-0151920002,CAP-0151920005,CAP-0151920023,CAP-0151920024,CAP-0151950005,CAP-0151950006,CAP-0151950007,CAP-0151950012,CAP-0151950015,CAP-0152470001,CAP-0152220001,CAP-0152230001,CAP-0151220001,CAP-0151390001,CAP-01080310001,CAP-0151670001,CAP-0151710001,CAP-0151710024,CAP-0151710197,CAP-0151850001,CAP-0151850004,CAP-0152100001,CAP-0980130001,CAP-0980290001,CAP-0980290003,CAP-0980490001,CAP-0980150003,CAP-0980280001,CAP-0980500005,CAP-0980590001,CAP-0980040003,CAP-0980040007,CAP-0980050002,CAP-0980050003,CAP-0980070001,CAP-0980140001,CAP-0980140003,CAP-0980170000,CAP-0980170003,CAP-0980170012,CAP-0980230001,CAP-0980260001,CAP-0980260002,CAP-0980330001,CAP-0980350002,CAP-0980370001,CAP-0980370002,CAP-0980400001,CAP-0980420003,CAP-0980450001,CAP-0980480003,CAP-0980480004,CAP-0980560001,CAP-0980580002,CAP-0980020001,CAP-0980020002,CAP-0980060001,CAP-0980090001,CAP-0980200001,CAP-0980390001,CAP-0980410001,CAP-0181140002,CAP-0180700001,CAP-0180780001,CAP-0181800003,CAP-0180930002,CAP-0181390002,CAP-0181500002,CAP-0181570001,idroscalo
2018-11-01,306.85,170.772,201.412,227.416,187.236,201.461,157.306,177.177,181.46,175.276,170.62,277.939,362.344,224.948,,,212.732,232.792,232.205,301.121,,220.0,,,92.309,,154.261,131.5762916666668,,144.97,136.35,,146.516,82.23816666666667,,,,,,,,,124.32,,,91.71,185.59,162.8,70.79,148.83,,134.621,137.869,143.913,113.27,140.603,108.71,161.373,,175.54316666666665,197.54594444444444,,,189.874,164.416,218.425,163.358,,169.96,,157.37552884615383,,,121.01675000000004,,197.14,,56.6089999999999,116.7,110.77,104.91,114.697,115.06,79.95,70.87516666666669,81.987,113.14,,106.37,38.24561111111112,43.794,55.41,,85.37,84.42,92.38,,75.85,,,111.85,63.264,83.31,,110.08,105.824,,80.543,63.408,67.719,53.89,71.901,,,80.269,,80.734,88.161,83.334,,89.416,78.66,51.483,60.247,,143.93,94.129,80.72,114.026,57.497,90.527,83.852,98.06,67.685,59.04,47.25,71.79,35.72,30.82,58.76,45.36,36.92,,37.99,24.69,51.58,20.61,92.95,50.803,31.86,25.51,86.84,29.22,68.95,16.198,24.12441666666666,50.57175,81.333,,58.29,15.013,18.52,5.218097222222221,32.489000000000004,15.701,54.30413888888887,10.64,14.398319444444462,18.844,30.228,26.753,62.73584323040388,13.98526388888885,10.74115277777778,9.164,22.14,34.025,20.14790277777779,10.45,5.79,68.54,17.14,,,236.461,232.935,176.99,241.994,227.715,55.493,69.423,65.69887777777778,55.161,40.793,81.712,93.078,63.548,70.007,47.145,73.78,74.492,,43.283,64.761,65.216,,151.337,,166.42,138.6912,,171.649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.52366666666668
2018-12-01,306.66,170.712,201.372,227.546,187.526,201.421,157.166,,181.44,175.926,170.6,277.999,362.854,224.948,,,212.332,232.442,232.205,,,220.2,,,92.199,,153.6767741935483,131.26133064516105,120.87,144.85,136.06,,145.816,81.94541935483872,,,,,,,,,,,,91.64,185.64,162.47,70.49,148.9,,134.601,137.839,143.883,113.29,140.653,108.61,161.123,182.09,176.13617391304348,197.70758064516127,151.59,120.92,,164.316,217.455,163.238,,171.39,134.896,,,99.217,120.89072311827958,144.05,,114.459,,116.46,111.63,104.89,114.417,115.07,79.95,70.8599327956989,81.787,113.12,,106.03,38.00508064516131,43.824,55.41,,,84.72,,,75.74,,,111.49,63.564,83.05,62.898,,,,80.533,63.398,67.819,54.01,71.971,101.829,,79.779,,80.434,88.121,83.314,,89.056,78.65,51.533,60.287,59.059,,93.909,80.43,113.846,57.487,90.517,83.842,97.86,,,46.9,71.69,35.96,30.92,58.02,44.7,,,37.69,23.61,50.95,,92.67,50.453,31.93,25.45,86.63,29.59,68.21,16.168,24.078225806451613,50.39600269179002,81.333,76.87486529318542,58.02,14.903,,3.1833647375504803,32.514,15.731,53.981424731182784,10.54,14.383024193548392,18.804,30.288,26.553,62.6129838709678,14.113951612903229,10.467241935483868,9.409,22.08,33.875,20.057569892473097,8.53,,68.43,16.55,55.68,,235.081,232.945,176.3,241.494,227.115,55.413,69.083,66.86606451612904,55.161,40.793,81.762,93.078,63.348,69.817,47.395,73.58,74.392,,43.383,64.681,65.016,140.25,151.067,179.114,166.78,138.62309677419358,139.82,169.149,131.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.48677419354838
2019-01-01,,,201.182,,187.066,201.241,,,181.29,175.096,170.49,277.829,362.434,224.548,,210.598,212.532,232.242,232.205,,,220.0,,,,,153.04225806451612,130.9577567567568,119.62,144.49,,,145.126,81.80954838709678,103.84,,,102.074,,108.152,,129.73,124.05,110.2,111.04,89.49,,162.09,,,,,,,,,108.55,,179.12,174.67562601626014,197.78405405405405,150.54,120.45,187.194,163.716,215.555,160.448,101.2,170.3,134.656,156.7805854643337,,98.627,120.5787069892473,142.92,194.58,113.599,,115.59,111.38,104.87,114.107,114.51,79.95,70.7146639784946,81.537,112.82,,105.62,37.51580645161288,43.764,55.41,60.61,,84.38,,70.64,75.55,,,111.36,63.164,82.87,63.078,,105.294,,80.543,63.268,67.809,53.71,71.421,103.449,,79.309,,79.934,87.461,83.334,,88.436,78.66,51.583,60.327,58.299,,93.479,80.11,113.786,57.347,90.527,83.852,98.76,68.57,58.69,46.74,71.56,35.97,30.64,58.03,44.62,,,37.18,23.22,50.76,,91.89,50.253,31.92,25.35,86.37,29.28,68.04,16.088,23.8289112903226,50.27571236559139,80.913,76.86614247311832,57.59,14.793,,2.587459677419393,32.454,15.661,53.7294623655914,10.42,14.340026881720425,18.714,30.078,26.363,62.44895161290319,13.76825268817203,10.019768817204286,9.459,21.98,33.775,19.93953225806452,7.76,3.71,68.16,16.04,55.43,,231.741,231.585,,239.964,226.125,55.233,68.603,66.70564516129033,52.161,40.493,81.012,93.278,63.068,69.647,47.085,73.58,74.892,,43.483,64.551,65.166,,,,166.18,138.2179677419355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.4067741935484
2019-02-01,306.05,170.782,201.112,227.396,187.526,201.161,157.046,176.837,181.15,174.986,170.35,277.699,362.044,224.348,283.291,210.098,212.432,231.942,232.105,298.551,250.859,219.7,,,,,152.49142857142851,,118.75,144.59,,,144.616,81.99882142857143,103.75,,,101.874,,,,,,109.95,106.98,91.52,,161.89,,,,,,,,,108.21,,178.32,174.2741785714286,197.57541666666663,149.69,120.18,186.544,162.686,215.055,159.818,101.18,168.16,133.476,155.99610119047617,,98.497,120.4113154761905,142.32,194.39,113.099,,115.22,110.82,104.72,113.747,113.67,79.58392857142857,70.6311607142857,81.387,112.35,,105.28,37.16057971014493,43.824,55.41,60.53,,83.58,,70.36,75.78,,,111.29,62.964,82.57,62.958,109.38,105.084,,80.443,63.288,67.799,,,104.259,,78.919,82.66,79.734,86.681,82.834,70.97,88.136,77.7,,60.367,58.639,143.87,93.289,79.87,113.776,56.647,90.377,83.452,97.41,,58.42,47.02,71.5,35.78,30.82,58.13,44.72,,,37.61,23.44,50.96,,91.26,50.223,31.95,25.4,86.43,29.03,68.04,16.318,24.16209821428572,50.4746875,80.563,76.62241071428565,57.4,14.883,18.91,2.832812500000016,32.514,15.821,53.4357738095238,10.93,14.379747023809538,18.904,30.128,26.313,62.22357142857138,13.529255952380913,10.44670238095238,9.779,21.96,33.645,19.9628214285714,7.81,4.15,67.9,16.12,55.46277087033741,,230.051,227.675,176.85,237.204,224.045,55.273,68.633,66.62982738095239,52.011,40.593,80.712,93.178,63.088,69.697,46.975,73.48,74.892,,43.583,64.621,65.316,,,,165.96,137.77535714285713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.3675
2019-03-01,305.85,170.652,201.002,227.286,187.426,200.941,157.066,176.857,180.89,174.876,170.25,277.529,361.794,224.248,,209.598,212.132,231.742,232.005,,,219.7,,,,,152.00096774193548,,118.01,144.83,,,144.106,81.51332258064518,105.27,,103.661,101.304,98.979,107.652,,129.12,123.65,109.78,106.73,91.38,,161.38,,,,,,,,,108.31,,177.75,174.36577419354836,196.77215053763445,148.51,120.12,186.594,161.006,214.605,158.618,101.15,,133.806,155.2916129032258,,98.497,120.2063010752688,140.9,195.57,112.369,,114.73,110.34,104.59,113.257,113.05,78.95,70.23755376344089,81.187,111.94,,104.91,37.08,43.874,55.41,60.45,,82.94,,70.24,75.66,,,111.21,62.914,82.38,62.928,,104.814,,80.433,63.248,67.959,,,103.989,,78.649,,79.434,86.361,82.814,,87.166,77.7,,60.327,58.479,,93.489,79.69,113.706,56.647,90.367,83.452,97.16,,58.23,46.73,71.45,35.79,30.66,57.83,44.57,,,37.14,23.17,50.8,,91.06,50.033,31.89,25.36,86.38,28.86,67.95,16.078,23.735954301075243,50.40520161290323,80.103,76.36939516129034,57.04,14.683,,2.2755107526882075,32.394,15.721,53.107956989247306,10.68,14.33723118279574,18.784,30.008,26.163,62.02459677419353,13.298306451612886,10.036099462365598,9.609,21.91,33.735,19.84550000000004,7.67,3.65,67.85,15.85,55.27038978494631,,228.441,225.645,176.03,236.524,222.295,55.103,68.583,66.56486559139786,52.061,40.893,80.812,93.128,63.138,69.587,46.865,73.38,74.992,,43.483,64.411,65.366,140.45,151.717,179.814,165.65,137.2994193548387,140.47,175.849,131.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.21193548387096
2019-04-01,305.45,170.572,200.862,228.186,186.626,200.751,157.036,176.767,180.68,174.906,169.96,277.379,361.574,,282.691,214.198,,231.742,,301.231,250.679,219.7,,,,,151.73266666666666,,117.72,144.18,,,143.696,81.28569999999998,103.35,,103.041,101.474,98.889,107.802,,129.08,119.35,109.65,106.71,91.63,,161.11,,,,134.151,,143.403,,,108.45,,178.53,174.58024999999998,196.46766666666667,147.61,120.0,186.794,162.256,215.235,,,,133.026,155.02429166666667,,,120.07745833333333,139.24,193.91,,,114.78,110.49,104.67,113.107,113.74,78.95,70.18726388888886,80.997,111.28,,104.74,37.11,43.484,55.41,60.48,83.01,82.34,,70.12,75.55,,,111.09,62.874,82.0,,,,,80.343,,67.919,,,103.919,,78.419,82.45,79.234,,82.684,70.67,,77.68,,,58.889,,,,,56.497,89.827,83.552,,,57.95,46.71,71.36,35.59,30.43,57.77,44.57,36.73,,36.61,23.12,50.6,19.77,92.27,49.873,31.77,25.31,86.43,28.55,67.88,15.858,24.026361111111125,50.494,79.753,75.98708333333337,56.77,14.793,,2.667527777777762,32.144,16.111,53.024430555555554,10.98,14.38183333333334,19.134,30.158,26.413,61.910708333333154,13.279569444444446,10.496875,10.179,21.89,33.885,19.85215277777779,9.07,3.94,67.49,17.04,55.27806944444472,10.487,228.341,225.925,176.02,237.084,223.695,55.043,68.763,66.79560000000001,52.361,40.498000000000005,80.712,93.228,63.138,69.867,46.705,73.48,74.892,,44.633,64.381,65.366,,,,165.55,136.92946666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.051
2019-05-01,305.6,170.432,200.772,226.956,,200.661,157.006,176.557,180.59,174.936,169.79,277.349,361.764,223.648,,212.898,211.732,232.442,231.905,298.031,,219.5,,,,,152.21612903225807,,117.88,144.12,,,143.886,81.87196774193548,103.51,,103.301,101.474,98.909,108.322,,129.57,122.91,109.67,106.82,91.79,,160.94,,,,,,,,,108.55,,179.48,175.4339193548387,196.64059139784948,,120.65,190.124,162.716,,160.268,101.45,167.56,133.626,155.74576612903223,,98.987,120.25514516129029,,,112.189,,114.73,110.76,104.73,113.137,115.02,78.95,70.50040322580644,80.947,110.92,,105.28,37.15,43.574,55.41,60.68,,82.53,91.58,70.55,76.21,,,111.85,62.364,82.02,62.948,110.68,105.304,,,,67.879,53.77,71.841,103.959,112.247,78.209,,79.434,85.541,,,87.716,,51.303,,58.479,,93.119,79.48,,,,,96.93,67.08,57.7,46.74,71.43,35.54,30.41,57.76,44.53,,,36.91,23.69,50.67,,93.22,49.963,31.75,25.36,86.6,28.57,67.9,16.608,24.45126344086022,50.55,80.053,75.92951612903228,56.8,15.233,19.24,3.7015591397849503,32.424,16.531,53.19471774193548,11.33,14.564247311827993,19.674,30.238,26.973,62.00145161290335,13.830215053763444,10.79749731182795,10.209,22.54,34.005,20.31020430107525,8.88,5.37,67.54,17.79,55.26759408602136,,233.301,225.145,176.03,237.904,224.535,55.183,68.983,66.83246774193549,52.011,40.593,80.712,93.178,63.408,70.317,46.685,73.18,74.892,,43.383,64.631,65.316,,,,165.58,136.7593870967742,,172.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.02935483870968
2019-06-01,305.97,,200.692,,186.526,200.581,156.956,176.517,180.24,,169.66,277.209,361.854,223.548,282.701,211.598,211.532,231.442,231.505,,249.459,220.0,,,,,153.36799999999994,,118.22,144.33,,,144.916,81.35686666666666,103.51,,103.301,101.474,98.909,108.322,,129.57,122.85,109.5,106.26,91.83,,160.92,70.1,,,,,,,,108.74,,181.15,176.03941666666665,196.89033333333333,149.61,120.69,188.684,162.876,218.115,161.198,101.13,,133.866,157.28743055555557,,,120.33627777777778,139.55,197.76,,,115.07,111.54,104.8,113.217,115.8,78.79166666666667,70.409625,80.917,110.94,,104.66,37.39,43.844,55.41,60.59,,82.88,,70.37,75.38,,,112.8,,82.33,,,106.054,,80.323,63.418,68.149,,,,,78.439,,79.934,86.041,82.684,,88.436,77.68,,60.377,,144.0,93.939,80.1,113.736,56.497,89.777,83.532,98.06,,57.67,47.03,71.51,35.66,30.97,58.17,44.69,,,37.66,23.68,50.94,,94.31,50.043,31.91,26.14,86.4,28.68,68.36,15.728,24.10187500000002,50.49561111111111,78.983,75.27524999999994,56.62,15.273,,3.2730000000000032,32.944,16.121,52.56322222222222,10.89,14.56281944444445,19.214,30.198,29.273,61.83916666666663,14.145888888888898,10.641527777777776,9.479,22.5,34.195,20.66297260273975,8.49,3.79,67.32,17.0,55.401347222222086,,230.601,228.485,175.81,238.254,224.585,55.353,69.293,66.64914444444445,52.061,40.493,80.662,93.378,64.008,71.167,46.705,73.28,74.892,,43.483,64.631,65.316,140.25,151.567,179.764,165.65,136.80313333333334,140.37,175.649,131.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.046
2019-07-01,304.3,167.062,200.562,226.366,186.576,200.471,157.746,176.417,179.94,174.986,169.5,277.159,361.554,223.348,,210.798,210.932,230.442,231.605,299.591,,218.5,,,,,155.17483870967743,,,144.89,,,147.246,81.80645161290325,,,103.431,,,108.602,,130.53,122.97,,106.21,91.4,,161.36,,,,,,,,,108.82,,181.8,175.8764193548387,196.415,151.65,121.73,188.804,163.816,218.385,161.528,101.02,169.91,134.746,158.67220430107517,,100.347,120.21096475770923,140.86,196.23,114.309,,115.65,111.59,104.85,113.567,115.55,77.95,69.97219086021506,81.507,110.71,,105.33,38.016348884381344,43.774,,60.45,,82.57,,69.63,75.21,,,112.93,,82.93,62.778,,106.704,,80.693,63.078,67.749,,,,,78.849,,80.734,86.941,83.984,,89.556,80.1,,60.117,,,95.559,80.58,113.676,57.047,91.427,84.402,99.66,,58.39,46.92,71.62,35.75,30.94,58.35,44.62,37.15,,37.0,22.68,50.8,20.7,94.65,50.073,32.15,26.43,86.37,28.59,,16.318,23.902956989247297,50.41854838709677,78.613,73.85630376344075,57.13,15.363,18.55,2.3259005376344186,32.434,16.091,52.02452956989247,10.98,14.435551075268805,19.064,30.108,27.263,61.91673387096774,13.848346774193525,10.485736559139784,9.659,22.74,34.145,20.62583854166669,7.57,3.41,67.69,16.8,55.59166666666686,,230.641,227.805,,237.804,224.125,56.163,68.833,66.426811827957,55.311,40.673,81.832,93.778,63.988,71.287,46.985,72.58,74.692,,44.633,65.141,65.516,,,,165.79,137.13900000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.09387096774194
2019-08-01,303.92,169.892,200.402,226.526,186.466,200.021,156.786,176.337,,174.986,169.36,,361.334,223.548,282.621,211.198,210.432,230.942,231.105,,253.399,219.0,,,,,156.41709677419357,132.043,122.81,144.89,,,148.776,81.90458064516129,,,,,,,,,,,,91.25,,162.04,,,,,,,,,108.53,,182.25,175.73058536585364,196.43268817204304,154.87,121.96,187.484,163.816,218.485,162.738,101.29,,135.516,159.091680107527,,100.747,120.447,143.06,195.81,116.019,,116.34,111.62,104.99,114.007,115.76,78.1758064516129,70.04801075268817,81.837,111.92,,105.98,37.98084677419357,43.954,53.31,60.56,,82.5,,69.17,74.35,,,113.14,,83.75,62.638,113.58,106.764,,80.683,62.958,67.549,,,,,79.519,84.89,,87.541,83.984,69.25,91.106,80.08,,60.017,,144.15,96.009,81.12,113.776,57.027,91.407,84.382,,,59.15,46.89,71.66,35.83,30.99,58.44,44.7,,,36.84,22.48,50.8,,93.98,50.443,32.22,26.16,86.67,28.39,,16.188,23.82780913978496,50.48155913978496,80.033,73.95025537634399,58.25,15.403,,2.0944623655913883,32.854,16.091,53.21255376344087,10.93,14.405471447543144,18.724,30.048,27.303,62.60141129032256,13.597150537634402,10.339836021505375,9.579,22.7,34.065,20.60482795698925,7.7,3.14,67.9,16.42,55.62879032258082,,230.221,227.385,,238.014,224.215,55.453,68.873,66.87126344086022,55.461,40.393,80.512,92.378,64.098,71.307,47.105,73.18,73.992,,43.483,65.091,64.916,,,,166.11,137.63954838709677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.11903225806452
2019-09-01,303.66,169.842,200.342,226.366,186.206,200.211,156.846,176.157,179.51,174.836,169.26,277.019,361.324,223.048,,211.098,210.632,,230.905,,,218.5,,,,,156.42166666666665,132.083,123.0,145.16,,,148.846,81.80726666666668,103.07,,103.381,101.554,99.669,108.682,,128.08,122.99,108.86,106.03,91.42,,162.27,,,,,,,,,108.29,,181.85,175.594,196.37433333333337,153.5,121.5,187.684,163.906,217.775,161.988,101.36,170.93,134.976,158.6424027777778,,100.247,120.527,,195.23,116.439,,116.31,111.88,104.96,114.227,116.5,78.90833333333333,70.08508333333337,81.687,112.78,,106.28,37.95116666666669,43.894,55.29,60.67,,83.47,,69.73,75.09,,,111.91,,84.07,,,106.084,,80.693,62.938,67.489,,,,,80.399,,,88.501,83.984,,90.556,80.09,,59.907,,,95.239,81.04,113.766,57.047,91.397,84.372,99.26,,59.45,46.78,71.69,35.84,30.7,58.5,44.71,,,36.39,22.76,50.71,,94.43,50.553,32.02,25.59,86.48,28.24,68.5,16.148,24.024222222222228,50.46283333333335,80.053,74.96813888888889,58.3,15.423,,2.538124999999999,32.194,15.881,54.08331944444444,10.52,14.378060344827585,18.594,30.258,27.053,62.88662500000002,13.554222222222217,10.146888888888892,9.759,22.52,34.065,20.70193055555556,7.76,3.86,68.51782608695649,16.29,55.6859861111114,,230.761,227.515,176.5,238.114,,55.543,69.213,66.8901,55.561,40.253,81.362,93.448,63.728,70.587,47.135,73.23,74.642,,43.543,64.871,65.516,140.1,151.367,179.564,166.09,137.93373333333332,140.12,175.149,130.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.217
2019-10-01,304.61,170.082,200.222,226.286,185.726,200.061,156.846,175.907,179.29,174.796,169.25,276.929,361.124,223.048,282.681,,210.632,230.742,230.105,298.77060784313727,250.589,218.5,,,,,155.13290322580644,130.983,122.3,144.96,,,147.096,81.82793548387096,103.01,,103.161,101.374,99.439,108.572,,132.03,123.12,109.14,106.42,91.48,,161.78,,,,,,,,,108.43,,181.63,,196.40157575757573,153.06,121.05,186.044,164.116,218.315,161.818,101.29,170.13,135.006,157.65442204301084,,99.797,,144.95,194.63,115.449,,117.17,112.03,104.96,114.287,116.57,79.03064516129032,70.22235215053762,81.637,113.25,,106.42,37.84727150537632,43.814,55.34,60.89,,84.01,91.08,70.36,75.26,,,111.56,,83.72,62.588,111.58,105.784,,80.643,,67.439,,,101.829,,80.229,83.05,,88.401,83.534,71.87,89.706,78.81,,,57.579,,94.199,80.72,,57.127,90.847,83.652,98.48,,59.23,46.43,71.65,35.84,30.21,58.14,44.64,,,36.03,23.39,50.64,,92.94,50.623,31.71,25.27,86.42,28.26,68.35,16.278,24.116061827956976,50.51869623655914,80.923,75.92221774193555,58.5,15.243,,3.061868279569896,32.094,15.841,54.49836021505378,10.52,14.37494623655915,18.634,30.368,26.713,62.76370967741936,13.446357526881728,10.254889784946238,10.059,22.24,33.965,20.590029569892472,9.27,3.48,68.10577956989246,16.54,55.57809139784923,9.897,231.491,228.405,,238.644,,55.423,69.023,67.00730107526883,55.831,40.593,82.212,92.978,63.498,70.407,47.325,73.18,76.292,,43.483,64.671,64.866,,,,166.1,137.90748387096772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.26
