CODICE,CODICE_SIF,CODICE_FOG,MACROAREE,PROVINCIA,COMUNE,CODICEWISE,RETE,QUANTI_ESECUTORE,STATO,DATA_INIZIO,ALTRO_CODICE,SOSTITUITO_DA,SOSTITUISCE,X_GB,Y_GB,X_WGS84,Y_WGS84,ORIGINE_COORDINATE,QUOTA_MISU,QUOTA_PC_SLM,H_BP,PROFONDITA,FILTRI_N,FILTRI_TOP,FILTRI_BOTTOM,USO,TIPO,GWB_2015,Codice WISE Corpo idrico,Nome Corpo Idrico,SONDA AUTOMATICA,NOTE,ORIGINE,lat,lon,ALTRI CODICI,z_PTUA2003,z_CAP,z_Idroscalo2005,z_Milano1950,z_OLONA,STRAT,FALDA,FLT1_DA,FLT1_A,FLT2_DA,FLT2_A
PO018032NR0001,,,2.0,PV,CASATISMA,IT03GWBISSMPOP_PO018032NR0001,3.0,3,M,2010-08-01,,,,1508594.0,4988343.0,508567.0,4988324.0,1.0,75.728,75.728,0.0,17.0,1.0,15.2,16.4,NON DEFINITO,PIEZOMETRO,GWB ISS MPOP,IT03GWBISSMPOP,Corpo idrico sotterraneo superficiale di Bassa pianura Bacino Oltrepo Pavese,,,PTUA2022,45.048320734274576,9.108788652586233,,,,,,,,,,,,
PO0180350U0002,,,2.0,PV,CASSOLNOVO,IT03GWBISSMPP_PO0180350U0002,3.0,2,M,2014-05-01,,,,1485430.0,5022640.0,485404.0,5022621.0,2.0,117.58,117.36,0.22,46.5,1.0,30.5,40.5,POTABILE,POZZO,GWB ISS MPP,IT03GWBISSMPP,Corpo idrico sotterraneo superficiale di Media pianura Bacino Pavese,,,PTUA2022,45.35694861525365,8.81364681775458,,,,,,,,,,,,
PO018039NRP001,,,2.0,PV,CASTELLO D'AGOGNA,IT03GWBISSMPP_PO018039NRP001,1.0,1,N,2016-02-01,564,PO018039NR0001,,1474648.0,5007966.0,474622.0,5007947.0,1.0,107.215,108.345,1.13,58.0,1.0,33.46,51.46,ANTINCENDIO,POZZO,GWB ISS MPP,IT03GWBISSMPP,Corpo idrico sotterraneo superficiale di Media pianura Bacino Pavese,,,PTUA2022,45.22455565463916,8.676741488536964,,,,,,,,,,,,
PO018039NR0001,,,2.0,PV,CASTELLO D'AGOGNA,IT03GWBISSMPP_PO018039NR0001,1.0,1,M,2018-11-01,564,,PO018039NRP001,1476520.0,5010591.0,476494.0,5010571.0,1.0,108.154,107.906,0.248,51.5,2.0,27.0,48.0,ANTINCENDIO,POZZO,GWB ISS MPP,IT03GWBISSMPP,Corpo idrico sotterraneo superficiale di Media pianura Bacino Pavese,,,PTUA2022,45.24824040560545,8.70046214248293,,,,,,,,,,,,
PO018043NUP001,,,2.0,PV,CERANOVA,IT03GWBISSMPTLS_PO018043NUP001,1.0,2,M,2016-03-01,308,,,1518454.0,5011562.0,518427.0,5011543.0,1.0,82.743,82.303,-0.44,15.0,,,,POTABILE,PIEZOMETRO,GWB ISS MPTLS,IT03GWBISSMPTLS,Corpo idrico sotterraneo superficiale di Media pianura Bacino Ticino - Lambro Sud,,,PTUA2022,45.25714121735847,9.234852645314039,,,,,,,,,,,,
PO0180470U0001,,,2.0,PV,CERVESINA,IT03GWBISSBPPO_PO0180470U0001,3.0,3,M,2008-02-01,,,,1501315.0,4989892.0,501288.0,4989873.0,1.0,71.908,71.718,0.19,81.0,2.0,42.0,77.0,POTABILE,POZZO,GWB ISS BPPO,IT03GWBISSBPPO,Corpo idrico sotterraneo superficiale di Bassa pianura Bacino PO,,,PTUA2022,45.06231522541533,9.016359748355205,,,,,,,,,,,,
PO018047NR0001,,,2.0,PV,CERVESINA,IT03GWBISSMPOP_PO018047NR0001,3.0,4,M,2008-01-01,,,,1499984.0,4986746.0,499957.0,4986727.0,1.0,74.589,74.089,0.5,22.5,1.0,12.0,21.0,NON DEFINITO,PIEZOMETRO,GWB ISS MPOP,IT03GWBISSMPOP,Corpo idrico sotterraneo superficiale di Bassa pianura Bacino Oltrepo Pavese,,,PTUA2022,45.03399657296611,8.999454097705456,,,,,,,,,,,,
PO0180480U0004,,,2.0,PV,CHIGNOLO PO,IT03GWBISSMPTLS_PO0180480U0004,3.0,2,M,2013-05-01,,,PO0180480U0002,1539670.0,5000573.0,539643.0,5000554.0,1.0,58.81,57.66,1.15,20.0,2.0,8.0,14.0,POTABILE,POZZO,GWB ISS MPTLS,IT03GWBISSMPTLS,Corpo idrico sotterraneo superficiale di Media pianura Bacino Ticino - Lambro Sud,,,PTUA2022,45.157350421519254,9.504368543332744,,,,,,,,,,,,
PO018048NRP001,,,2.0,PV,CHIGNOLO PO,IT03GWBISSMPTLS_PO018048NRP001,1.0,2,M,2016-02-01,321,,,1522307.0,5003738.0,522280.0,5003719.0,1.0,74.871,75.341,0.47,13.0,1.0,10.5,12.5,IRRIGUO,POZZO,GWB ISS MPTLS,IT03GWBISSMPTLS,Corpo idrico sotterraneo superficiale di Media pianura Bacino Ticino - Lambro Sud,,,PTUA2022,45.18660222120207,9.283608321011947,,,,,,,,,,,,
PO0180490U0003,,,2.0,PV,CIGOGNOLA,IT03GWBISSMPOP_PO0180490U0003,3.0,2,M,2008-01-01,,,,1520368.0,4986395.0,520341.0,4986376.0,1.0,107.259,107.259,0.0,10.0,1.0,4.5,9.5,POTABILE,POZZO,GWB ISS MPOP,IT03GWBISSMPOP,Corpo idrico sotterraneo superficiale di Bassa pianura Bacino Oltrepo Pavese,,,PTUA2022,45.03054499619364,9.258221654203583,,,,,,,,,,,,
PO0180500U0002,,,2.0,PV,CILAVEGNA,IT03GWBISSMPP_PO0180500U0002,3.0,2,N,2008-01-01,,,,1480201.0,5017506.0,480174.0,5017487.0,1.0,115.897,115.897,0.0,50.0,1.0,41.0,48.8,POTABILE,POZZO,GWB ISS MPP,IT03GWBISSMPP,Corpo idrico sotterraneo superficiale di Media pianura Bacino Pavese,,ASM - 2-via Petrarca,PTUA2022-PTUA2003,45.310607424738045,8.747079595287138,38,115.5,,,,,X,1,41.0,48.5,,
PO018062NRD002,,,2.0,PV,FERRERA ERBOGNONE,IT03GWBISSMPP_PO018062NRD002,3.0,4,M,2008-01-01,,,,1489220.0,4993828.0,489193.0,4993809.0,1.0,86.799,86.459,0.34,20.0,1.0,1.0,15.0,NON DEFINITO,POZZO,GWB ISS MPP,IT03GWBISSMPP,Corpo idrico sotterraneo superficiale di Media pianura Bacino Pavese,,,PTUA2022,45.097664891478715,8.862648406148372,,,,,,,,,,,,
PO018065NRG001,,,2.0,PV,FRASCAROLO,IT03GWBISSMPP_PO018065NRG001,3.0,1,M,2014-05-01,,,,1476436.0,4987921.0,476409.0,4987902.0,2.0,86.66,86.66,0.0,10.0,,,,INDUSTRIALE,PIEZOMETRO,GWB ISS MPP,IT03GWBISSMPP,Corpo idrico sotterraneo superficiale di Media pianura Bacino Pavese,,,PTUA2022,45.04418092411173,8.700449632530527,,,,,,,,,,,,
PO018068NRP001,,,2.0,PV,GAMBOLO',IT03GWBISSMPP_PO018068NRP001,3.0,4,M,2008-01-01,,,,1492884.0,5011602.0,492857.0,5011583.0,1.0,100.934,100.934,0.0,53.5,1.0,46.0,49.0,NON DEFINITO,PIEZOMETRO,GWB ISS MPP,IT03GWBISSMPP,Corpo idrico sotterraneo superficiale di Media pianura Bacino Pavese,,,PTUA2022,45.25770645250831,8.90896135781428,,,,,,,,,,,,
PO0180690U0002,,,2.0,PV,GARLASCO,IT03GWBISSMPP_PO0180690U0002,3.0,2,M,2008-01-01,,,,1494040.0,5004979.0,494013.0,5004960.0,1.0,92.741,92.741,0.0,57.0,2.0,28.0,51.0,POTABILE,POZZO,GWB ISS MPP,IT03GWBISSMPP,Corpo idrico sotterraneo superficiale di Media pianura Bacino Pavese,,3-via Bozzola - Palazzeto,PTUA2022-PTUA2003,45.19809992494672,8.923774465554628,26,90.8,,,,,X,1,28.0,38.0,41.0,51.0
PO018072NUP001,,,2.0,PV,GIUSSAGO,IT03GWBISSMPTLS_PO018072NUP001,3.0,2,M,2015-07-01,305,,,1512591.0,5011176.0,512564.0,5011157.0,1.0,87.134,87.134,0.0,20.0,,,,POTABILE,PIEZOMETRO,GWB ISS MPTLS,IT03GWBISSMPTLS,Corpo idrico sotterraneo superficiale di Media pianura Bacino Ticino - Lambro Sud,,,PTUA2022,45.25379584990564,9.16011913819283,,,,,,,,,,,,
PO0180810U0111,,,2.0,PV,LINAROLO,IT03GWBISSMPTLS_PO0180810U0111,3.0,2,M,2014-05-01,,,,1521158.0,5000567.0,521130.0,5000547.0,2.0,74.97,74.45,0.52,20.0,1.0,10.0,20.0,PIEZOMETRO SUPERFICIALE ASSOCIATO A POZZO PROFONDO,PIEZOMETRO,GWB ISS MPTLS,IT03GWBISSMPTLS,Corpo idrico sotterraneo superficiale di Media pianura Bacino Ticino - Lambro Sud,,,PTUA2022,45.15808470107657,9.268835451884158,,,,,,,,,,,,
PO018083NR0001,,,2.0,PV,LOMELLO,IT03GWBISSMPP_PO018083NR0001,2.0,,N,,,PO018083NR0005,,1483026.0,4995682.0,482999.0,4995663.0,2.0,91.17,91.17,,15.0,1.0,6.1,15.1,NON DEFINITO,PIEZOMETRO,GWB ISS MPP,IT03GWBISSMPP,Corpo idrico sotterraneo superficiale di Media pianura Bacino Pavese,,,PTUA2022,45.11423222906075,8.783863237078391,,,,,,,,,,,,
PO018083NR0005,,,2.0,PV,LOMELLO,IT03GWBISSMPP_PO018083NR0005,2.0,,S,,,,PO018083NR0001,1482994.0,4995759.0,,,2.0,91.17,91.17,,15.0,1.0,6.1,15.1,NON DEFINITO,PIEZOMETRO,GWB ISS MPP,IT03GWBISSMPP,Corpo idrico sotterraneo superficiale di Media pianura Bacino Pavese,,,PTUA2022,inf,inf,,,,,,,,,,,,
PO0180880U0001,,,2.0,PV,MEDE,IT03GWBISSMPP_PO0180880U0001,3.0,1,M,2008-01-01,,,,1479576.0,4993826.0,479549.0,4993807.0,1.0,92.936,92.936,0.0,53.0,1.0,30.0,48.0,POTABILE,POZZO,GWB ISS MPP,IT03GWBISSMPP,Corpo idrico sotterraneo superficiale di Media pianura Bacino Pavese,,,PTUA2022,45.0974337094121,8.740079011438807,,,,,,,,,,,,
PO0180930U0006,,,2.0,PV,MIRADOLO TERME,IT03GWBISSMPTLS_PO0180930U0006,2.0,,M,,,,,1535401.0,5001695.0,535374.0,5001676.0,2.0,67.74,67.74,,25.0,1.0,15.5,21.5,POTABILE,POZZO,GWB ISS MPTLS,IT03GWBISSMPTLS,Corpo idrico sotterraneo superficiale di Media pianura Bacino Ticino - Lambro Sud,,,PTUA2022,45.167676921828814,9.450136370303936,,,,,,,,,,,,
PO0181070U0003,,,2.0,PV,PALESTRO,IT03GWBISSMPP_PO0181070U0003,2.0,,M,,,,,1464846.0,5015880.0,464819.0,5015860.0,2.0,121.04,120.32,0.72,39.04,1.0,20.0,32.0,INDUSTRIALE,POZZO,GWB ISS MPP,IT03GWBISSMPP,Corpo idrico sotterraneo superficiale di Media pianura Bacino Pavese,,,PTUA2022,45.29536079813417,8.551316020037133,,,,,,,,,,,,
PO0181100U0111,,,2.0,PV,PAVIA,IT03GWBISSMPTLS_PO0181100U0111,3.0,2,M,2016-03-01,,,,1511166.0,5006866.0,511138.0,5006846.0,2.0,83.4,83.05,0.35,17.0,,,,PIEZOMETRO SUPERFICIALE ASSOCIATO A POZZO PROFONDO,PIEZOMETRO,GWB ISS MPTLS,IT03GWBISSMPTLS,Corpo idrico sotterraneo superficiale di Media pianura Bacino Ticino - Lambro Sud,,,PTUA2022,45.21501429263046,9.141849281797,,,,,,,,,,,,
PO0181140U0002,,,2.0,PV,PIEVE PORTO MORONE,IT03GWBISSBPPO_PO0181140U0002,3.0,2,M,2008-01-01,,,,1534773.0,4995264.0,534746.0,4995245.0,1.0,55.383,55.383,0.0,24.0,1.0,12.0,18.0,POTABILE,POZZO,GWB ISS BPPO,IT03GWBISSBPPO,Corpo idrico sotterraneo superficiale di Bassa pianura Bacino PO,,ASM - 2,PTUA2022-PTUA2003,45.109819882165645,9.441698102871495,15,54.9,,,,,X,1,12.0,18.0,,
PO0181150U0006,,,2.0,PV,PINAROLO PO,IT03GWBISSMPOP_PO0181150U0006,3.0,1,S,2009-01-01,,,PO0181150U0001,1512407.0,4989947.0,512380.0,4989928.0,1.0,67.287,66.637,0.65,19.5,1.0,10.5,14.5,POTABILE,POZZO,GWB ISS MPOP,IT03GWBISSMPOP,Corpo idrico sotterraneo superficiale di Bassa pianura Bacino Oltrepo Pavese,,,PTUA2022,45.06270324383503,9.157247713322233,,,,,,,,,,,,
PO0181180U0019,,,2.0,PV,PORTALBERA,IT03GWBISSMPOP_PO0181180U0019,3.0,2,M,2008-01-01,,,,1524348.0,4993153.0,524321.0,4993134.0,1.0,68.079,67.559,0.52,17.2,1.0,10.3,16.3,POTABILE,POZZO,GWB ISS MPOP,IT03GWBISSMPOP,Corpo idrico sotterraneo superficiale di Bassa pianura Bacino Oltrepo Pavese,,ASM - 5-Cassinassa,PTUA2022-PTUA2003,45.09125307210425,9.309073225237395,13,69.0,,,,,X,1,,,,
PO0181220U0001,,,2.0,PV,RIVANAZZANO TERME,IT03GWBISSMPOP_PO0181220U0001,3.0,2,M,2014-05-01,,,,1501755.0,4974277.0,501728.0,4974258.0,2.0,151.09,151.09,0.0,24.0,,,,POTABILE,POZZO,GWB ISS MPOP,IT03GWBISSMPOP,Corpo idrico sotterraneo superficiale di Bassa pianura Bacino Oltrepo Pavese,,,PTUA2022,44.921749009616065,9.021894896383483,,,,,,,,,,,,
PO018146NRP001,,,2.0,PV,SARTIRANA LOMELLINA,IT03GWBISSMPP_PO018146NRP001,3.0,1,M,2015-05-01,574,,,1473609.0,4995777.0,473583.0,4995758.0,1.0,99.039,99.039,0.0,50.0,1.0,39.5,43.5,POTABILE,POZZO,GWB ISS MPP,IT03GWBISSMPP,Corpo idrico sotterraneo superficiale di Media pianura Bacino Pavese,,,PTUA2022,45.11479810595768,8.664152618126725,,,,,,,,,,,,
PO018147NUP001,,,2.0,PV,SCALDASOLE,IT03GWBISSMPP_PO018147NUP001,3.0,1,M,2015-05-01,555,,,1492524.0,4996534.0,492497.0,4996515.0,1.0,86.584,87.544,0.96,60.0,3.0,7.0,50.0,POTABILE,POZZO,GWB ISS MPP,IT03GWBISSMPP,Corpo idrico sotterraneo superficiale di Media pianura Bacino Pavese,,,PTUA2022,45.12206638327394,8.904599961973416,,,,,,,,,,,,
PO0181550U0001,,,2.0,PV,TORRAZZA COSTE,IT03GWBISSMPOP_PO0181550U0001,3.0,1,M,2008-01-01,,,,1505683.0,4980511.0,505656.0,4980492.0,1.0,116.616,116.616,0.0,33.0,3.0,9.0,29.0,POTABILE,POZZO,GWB ISS MPOP,IT03GWBISSMPOP,Corpo idrico sotterraneo superficiale di Bassa pianura Bacino Oltrepo Pavese,,S. Giorgio,PTUA2022-PTUA2003,44.9778470882484,9.071735082195792,22,116.0,,,,,X,1,,,,
PO018162NUP001,,,2.0,PV,TRAVACO' SICCOMARIO,IT03GWBISSBPPO_PO018162NUP001,3.0,2,M,2015-07-01,580,,,1512870.0,4999724.0,512843.0,4999705.0,1.0,61.197,60.482,-0.715,14.0,,,,POTABILE,PIEZOMETRO,GWB ISS BPPO,IT03GWBISSBPPO,Corpo idrico sotterraneo superficiale di Bassa pianura Bacino PO,,,PTUA2022,45.15070482743161,9.163379464417284,,,,,,,,,,,,
PO018164NR0001,,,2.0,PV,TROMELLO,IT03GWBISSMPP_PO018164NR0001,2.0,,M,,,,,1487640.0,5004425.0,487613.0,5004406.0,2.0,96.62,96.62,,7.0,1.0,1.5,7.0,NON DEFINITO,PIEZOMETRO,GWB ISS MPP,IT03GWBISSMPP,Corpo idrico sotterraneo superficiale di Media pianura Bacino Pavese,,,PTUA2022,45.19302959834029,8.842304684263805,,,,,,,,,,,,
PO018173NUP001,,,2.0,PV,VELLEZZO BELLINI,IT03GWBISSMPTLS_PO018173NUP001,3.0,2,M,2015-07-01,63,,,1507693.0,5013321.0,507666.0,5013302.0,1.0,92.877,92.357,-0.52,15.0,,,,POTABILE,PIEZOMETRO,GWB ISS MPTLS,IT03GWBISSMPTLS,Corpo idrico sotterraneo superficiale di Media pianura Bacino Ticino - Lambro Sud,,,PTUA2022,45.27317451276738,9.097730895989386,,,,,,,,,,,,
PO018176NUP001,,,2.0,PV,VIDIGULFO,IT03GWBISSMPTLS_PO018176NUP001,3.0,2,M,2015-07-01,306,,,1518073.0,5015918.0,518046.0,5015899.0,1.0,88.252,88.252,0.0,20.0,,,,POTABILE,PIEZOMETRO,GWB ISS MPTLS,IT03GWBISSMPTLS,Corpo idrico sotterraneo superficiale di Media pianura Bacino Ticino - Lambro Sud,,,PTUA2022,45.29636126844993,9.230155281358146,,,,,,,,,,,,
PO0181770U0020,,,2.0,PV,VIGEVANO,IT03GWBISSMPP_PO0181770U0020,3.0,2,M,2008-01-01,,,,1488880.0,5017041.0,488853.0,5017022.0,1.0,103.06,102.99,0.07,46.0,1.0,30.0,42.0,POTABILE,POZZO,GWB ISS MPP,IT03GWBISSMPP,Corpo idrico sotterraneo superficiale di Media pianura Bacino Pavese,,20-via S. Maria,PTUA2022-PTUA2003,45.306613277258435,8.85780764172826,50,103.0,,,,,X,1,30.0,42.0,,
PO018180NUP001,,,2.0,PV,VILLANTERIO,IT03GWBISSMPTLS_PO018180NUP001,3.0,2,M,2015-05-01,314,,,1528191.0,5007176.0,528164.0,5007157.0,1.0,73.02,73.82,0.8,73.0,1.0,56.0,68.0,POTABILE,POZZO,GWB ISS MPTLS,IT03GWBISSMPTLS,Corpo idrico sotterraneo superficiale di Media pianura Bacino Ticino - Lambro Sud,,,PTUA2022,45.217338595589545,9.3587004898544,,,,,,,,,,,,
PO0181870U0001,,,2.0,PV,ZENEVREDO,IT03GWBISSMPOP_PO0181870U0001,2.0,,N,,PO0181870U0003,PO0181870U0005,,1527591.0,4990614.0,527564.0,4990595.0,2.0,103.72,103.72,,27.5,1.0,23.0,27.0,POTABILE,POZZO,GWB ISS MPOP,IT03GWBISSMPOP,Corpo idrico sotterraneo superficiale di Bassa pianura Bacino Oltrepo Pavese,,,PTUA2022,45.06827896281866,9.350145182067845,,,,,,,,,,,,
PO0181870U0005,,,2.0,PV,ZENEVREDO,IT03GWBISSMPOP_PO0181870U0005,2.0,,M,,,,PO0181870U0001,,,527494.0,4990361.0,2.0,103.72,103.72,,29.0,1.0,24.0,28.5,POTABILE,POZZO,GWB ISS MPOP,IT03GWBISSMPOP,Corpo idrico sotterraneo superficiale di Bassa pianura Bacino Oltrepo Pavese,,,PTUA2022,45.06617529868476,9.349243162626081,,,,,,,,,,,,
PO012002NU0008,,,1.0,VA,ALBIZZATE,IT03GWBISSAPTA_PO012002NU0008,3.0,2,M,2011-09-01,,,PO0120020U0006,1485028.0,5065335.0,485002.0,5065315.0,1.0,313.8,315.12,-1.32,48.5,1.0,18.0,28.5,POTABILE,POZZO,GWB ISS APTA,IT03GWBISSAPTA,Corpo idrico sotterraneo superficiale di Alta pianura Bacino Ticino - Adda,,Gestore spegne pozzo al massimo per 30'-via G. Rossa 8,PTUA2022-PTUA2003,45.741229132208446,8.807205017197962,PO1200200800T0,317.9,,,,,X,SUPERF.,,,,
PO012026NU0023,,,1.0,VA,BUSTO ARSIZIO,IT03GWBISSAPTA_PO012026NU0023,2.0,,M,,,,,1486480.0,5052900.0,486453.0,5052880.0,2.0,231.0,231.0,0.0,89.0,2.0,69.5,83.0,POTABILE,POZZO ATTREZZATO CON PIEZOMETRO,GWB ISS APTA,IT03GWBISSAPTA,Corpo idrico sotterraneo superficiale di Alta pianura Bacino Ticino - Adda,,,PTUA2022,45.62933412463924,8.826204044365134,,,,,,,,,,,,
PO012026NU3021,,,1.0,VA,BUSTO ARSIZIO,IT03GWBISSAPTA_PO012026NU3021,3.0,2,M,2002-01-01,,,,1486410.0,5048290.0,486383.0,5048270.0,1.0,201.672,204.682,-3.01,102.0,2.0,42.0,95.0,INDUSTRIALE,POZZO ATTREZZATO CON PIEZOMETRO,GWB ISS APTA,IT03GWBISSAPTA,Corpo idrico sotterraneo superficiale di Alta pianura Bacino Ticino - Adda,,Gestore spegne pozzo al massimo per 30'-via Marco Polo,PTUA2022-OLONA,45.5878385047091,8.825434770924014,PO1202602103T0,,,,,210.5,X,SUPERF.,,,,
PO012026NU3023,,,1.0,VA,BUSTO ARSIZIO,IT03GWBISSAPTA_PO012026NU3023,2.0,,M,,,,,1487361.0,5046761.0,487335.0,5046742.0,2.0,243.0,243.0,,83.0,2.0,50.0,78.0,INDUSTRIALE,POZZO,GWB ISS APTA,IT03GWBISSAPTA,Corpo idrico sotterraneo superficiale di Alta pianura Bacino Ticino - Adda,,,PTUA2022,45.57410301769423,8.837678666942544,,,,,,,,,,,,
PO012042NR9077,,,1.0,VA,CASTELLANZA,IT03GWBISSAPTA_PO012042NR9077,2.0,,M,,,,,1491231.0,5050708.0,491204.0,5050688.0,2.0,223.0,223.0,,59.2,1.0,45.7,58.7,INDUSTRIALE,POZZO,GWB ISS APTA,IT03GWBISSAPTA,Corpo idrico sotterraneo superficiale di Alta pianura Bacino Ticino - Adda,,,PTUA2022,45.60968055299022,8.88719456629305,,,,,,,,,,,,
PO0120500RZ001,,,1.0,VA,CISLAGO,IT03GWBISSAPTA_PO0120500RZ001,1.0,2,M,2005-12-01,,,,1495407.0,5054852.0,495380.0,5054832.0,1.0,207.042,207.752,-0.71,15.0,,,,ALTRO MONITORAGGIO,PIEZOMETRO,GWB ISS APTA,IT03GWBISSAPTA,Corpo idrico sotterraneo superficiale di Alta pianura Bacino Ticino - Adda,,,PTUA2022,45.6470207268182,8.940710862731478,,,,,,,,,,,,
PO012050NU0004,,,1.0,VA,CISLAGO,IT03GWBISSAPTA_PO012050NU0004,2.0,,M,,,,,1497100.0,5054880.0,497073.0,5054860.0,2.0,235.84,235.84,,114.0,2.0,69.0,108.0,POTABILE,POZZO,GWB ISS APTA,IT03GWBISSAPTA,Corpo idrico sotterraneo superficiale di Alta pianura Bacino Ticino - Adda,,,PTUA2022,45.64728196146253,8.962437205399125,,,,,,,,,,,,
PO012067NU0012,,,1.0,VA,FAGNANO OLONA,IT03GWBISSAPTA_PO012067NU0012,2.0,,M,,,,,1488440.0,5055840.0,488413.0,5055820.0,2.0,254.0,254.0,,130.0,4.0,45.0,91.0,POTABILE,POZZO,GWB ISS APTA,IT03GWBISSAPTA,Corpo idrico sotterraneo superficiale di Alta pianura Bacino Ticino - Adda,,,PTUA2022,45.6558321963854,8.85127900827425,,,,,,,,,,,,
PO0120700R1085,,,1.0,VA,GALLARATE,IT03GWBISSAPTA_PO0120700R1085,2.0,,M,,,,,1483318.0,5055375.0,483292.0,5055355.0,2.0,234.0,234.0,0.0,71.7,3.0,30.0,71.7,POTABILE,POZZO,GWB ISS APTA,IT03GWBISSAPTA,Corpo idrico sotterraneo superficiale di Alta pianura Bacino Ticino - Adda,,,PTUA2022,45.65154233950039,8.78556652403318,,,,,,,,,,,,
PO012070NU1007,,,1.0,VA,GALLARATE,IT03GWBISSAPTA_PO012070NU1007,1.0,2,M,2004-01-01,,,,1482417.0,5056423.0,482391.0,5056403.0,1.0,252.806,254.856,-2.05,65.0,4.0,32.0,55.0,POTABILE,POZZO,GWB ISS APTA,IT03GWBISSAPTA,Corpo idrico sotterraneo superficiale di Alta pianura Bacino Ticino - Adda,,Gestore spegne pozzo al massimo per 30',PTUA2022,45.66095290747508,8.773965068909195,,,,,,,,,,,,
PO0120750R2020,,,1.0,VA,GERENZANO,IT03GWBISSAPTA_PO0120750R2020,3.0,2,M,2001-01-01,,,,1498270.0,5052550.0,498243.0,5052530.0,1.0,220.926,220.626,0.3,62.0,1.0,33.5,59.0,INDUSTRIALE,POZZO,GWB ISS APTA,IT03GWBISSAPTA,Corpo idrico sotterraneo superficiale di Alta pianura Bacino Ticino - Adda,,,PTUA2022,45.62631377148765,8.977460464647569,,,,,,,,,,,,
PO0120790RZ001,,,1.0,VA,GORLA MINORE,IT03GWBISSAPTA_PO0120790RZ001,1.0,2,M,2005-12-01,,,,1494784.0,5054465.0,494757.0,5054445.0,1.0,241.321,241.521,-0.2,50.0,,,,ALTRO MONITORAGGIO,PIEZOMETRO,GWB ISS APTA,IT03GWBISSAPTA,Corpo idrico sotterraneo superficiale di Alta pianura Bacino Ticino - Adda,,,PTUA2022,45.64353294976908,8.932719987563429,,,,,,,,,,,,
PO012090NU2009,,,1.0,VA,LONATE POZZOLO,IT03GWBISSAPTA_PO012090NU2009,3.0,2,M,2001-02-01,,,,1477650.0,5050147.0,477623.0,5050127.0,1.0,208.446,207.946,0.5,82.6,1.0,55.0,74.0,POTABILE,POZZO,GWB ISS APTA,IT03GWBISSAPTA,Corpo idrico sotterraneo superficiale di Alta pianura Bacino Ticino - Adda,,Gestore spegne pozzo al massimo per 30',PTUA2022,45.60432632285084,8.713050565367158,,,,,,,,,,,,
PO0121180U0005,,,1.0,VA,SAMARATE,IT03GWBISSAPTA_PO0121180U0005,3.0,2,M,2001-08-01,,,,1481069.0,5052907.0,481042.0,5052887.0,1.0,223.767,226.067,-2.3,80.0,2.0,50.0,72.0,POTABILE,POZZO,GWB ISS APTA,IT03GWBISSAPTA,Corpo idrico sotterraneo superficiale di Alta pianura Bacino Ticino - Adda,,Gestore spegne pozzo al massimo per 30'-via Mezzomonte - C. Costa,PTUA2022-PTUA2003,45.62927043532758,8.756785997346258,PO1211800500T0,223.7,,,,,X,SUPERF.,,,,
PO012119NUP001,,,1.0,VA,SARONNO,IT03GWBISSAPTA_PO012119NUP001,1.0,1,N,2015-05-01,57,,,1504078.0,5054393.0,504052.0,5054374.0,1.0,225.874,225.614,-0.26,60.0,1.0,54.0,60.0,POTABILE,PIEZOMETRO,GWB ISS APTA,IT03GWBISSAPTA,Corpo idrico sotterraneo superficiale di Alta pianura Bacino Ticino - Adda,,,PTUA2022,45.642901863777745,9.051996099372985,,,,,,,,,,,,
PO012123NU2007,,,1.0,VA,SOMMA LOMBARDO,IT03GWBISSAPTA_PO012123NU2007,2.0,,M,,,,,1472410.0,5058810.0,472384.0,5058790.0,2.0,229.0,229.0,,92.0,1.0,68.0,80.0,POTABILE,POZZO,GWB ISS APTA,IT03GWBISSAPTA,Corpo idrico sotterraneo superficiale di Alta pianura Bacino Ticino - Adda,,,PTUA2022,45.68211120496399,8.645378289504686,,,,,,,,,,,,
PO012123NUP001,,,1.0,VA,SOMMA LOMBARDO,IT03GWBISSAPTA_PO012123NUP001,3.0,2,M,2015-01-01,11,,,1477421.0,5053964.0,477395.0,5053945.0,1.0,228.186,231.736,3.55,100.0,1.0,58.0,88.0,POTABILE,POZZO,GWB ISS APTA,IT03GWBISSAPTA,Corpo idrico sotterraneo superficiale di Alta pianura Bacino Ticino - Adda,,Gestore spegne pozzo al massimo per 30',PTUA2022,45.63868410269294,8.70994971872744,,,,,,,,,,,,
PO0121300RZ001,,,1.0,VA,UBOLDO,IT03GWBISSAPTA_PO0121300RZ001,1.0,2,N,2005-11-01,,,,1497841.0,5049232.0,497814.0,5049212.0,1.0,203.65,204.2,-0.55,45.0,,,,ALTRO MONITORAGGIO,PIEZOMETRO,GWB ISS APTA,IT03GWBISSAPTA,Corpo idrico sotterraneo superficiale di Alta pianura Bacino Ticino - Adda,,,PTUA2022,45.596447373390106,8.971971952273773,,,,,,,,,,,,
